Date,year,Address,City,Responsetime,lat,long
2013-03-01,2013,3325 SOUTHGATE SW,Cedar Rapids,4.18,41.943038,-91.671757
2013-03-02,2013,2740 A NE,Cedar Rapids,3.25,42.004488,-91.6367
2013-03-07,2013,501 29TH NE,Cedar Rapids,3.46,42.00605,-91.640378
2013-03-10,2013,631 ASHTON NE,Cedar Rapids,3.15,42.0427476,-91.6411174
2013-03-21,2013,1803 B NE,Cedar Rapids,4.33,41.993091,-91.64794
2013-03-21,2013,2019 SUNLAND SE,Cedar Rapids,6.02,41.993017,-91.608637
2013-03-28,2013,1801 2ND SE,Cedar Rapids,3.29,41.990583,-91.6449279
2013-04-04,2013,1249 3RD SE,Cedar Rapids,5.19,41.983801,-91.654347
2013-04-07,2013,231 32ND NE,Cedar Rapids,3.15,42.009514,-91.637665
2013-04-12,2013,1710 16TH SE,Cedar Rapids,4.58,41.969297,-91.6458959
2013-04-14,2013,1203 2ND SE,Cedar Rapids,3.36,41.983983,-91.656648
2013-04-14,2013,1203 2ND SE,Cedar Rapids,4.1,41.983983,-91.656648
2013-04-18,2013,1639 MIAMI NE,Cedar Rapids,2.48,42.018181,-91.66206
2013-04-19,2013,428 DUKE SW,Cedar Rapids,9.33,41.919763,-91.6507531
2013-04-22,2013,1311 C SW,Cedar Rapids,3.44,41.965627,-91.663899
2013-04-24,2013,2023 J SW,Cedar Rapids,2.33,41.957979,-91.66694
2013-04-26,2013,1132 WHITE IVY NE,Cedar Rapids,5.45,42.050627,-91.646113
2013-04-28,2013,2049 FRANKLIN NE,Cedar Rapids,3.51,42.002308,-91.644256
2013-04-28,2013,324 JACOLYN SW,Cedar Rapids,3.13,41.964872,-91.733186
2013-04-28,2013,195 MILLER SW,Cedar Rapids,4.5,41.92373,-91.666261
2013-05-06,2013,408 14TH SE,Cedar Rapids,12.44,41.9832832,-91.652739
2013-05-12,2013,2316 HILLCREST SE,Cedar Rapids,2.46,41.979424,-91.633584
2013-05-20,2013,3718 C NE,Cedar Rapids,4.29,42.016473,-91.638687
2013-05-26,2013,3107 BAYBERRY SW,Cedar Rapids,6.48,41.946851,-91.712388
2013-05-26,2013,3103 BAYBERRY SW,Cedar Rapids,6.48,41.94685,-91.7121559
2013-06-03,2013,1937 BLAIRS FERRY NE,Cedar Rapids,5.15,42.0331173,-91.6645055
2013-06-06,2013,6325 ROCKWELL NE,Cedar Rapids,4.18,42.040856,-91.649572
2013-06-10,2013,4070 21ST SW,Cedar Rapids,4.57,41.9363472,-91.705076
2013-06-18,2013,300 31ST NE,Cedar Rapids,3.4,42.009014,-91.638103
2013-06-23,2013,2120 HIGH SE,Cedar Rapids,5.34,41.959333,-91.63381
2013-06-28,2013,4044 WATERPOINT SW,Cedar Rapids,10.1,41.939483,-91.758753
2013-06-28,2013,4044 WATERPOINT SW,Cedar Rapids,10.1,41.939483,-91.758753
2013-06-29,2013,440 9TH SW,Cedar Rapids,4.14,41.96774,-91.67628
2013-07-02,2013,2472 FRUITLAND SW,Cedar Rapids,6.14,41.952779,-91.6498
2013-07-03,2013,418 2ND NE,Cedar Rapids,4.23,41.9808548,-91.6704926
2013-07-06,2013,1710 WENIG NE,Cedar Rapids,5.14,42.006706,-91.677005
2013-07-19,2013,96 16TH SW,Cedar Rapids,4.2,41.964393,-91.661779
2013-07-20,2013,1219 5TH SE,Cedar Rapids,5.07,41.981795,-91.653282
2013-07-31,2013,3511 SUNNY DALE NW,Cedar Rapids,5.12,41.978854,-91.717362
2013-08-03,2013,7607 COUNCIL NE,Cedar Rapids,4.31,42.053722,-91.660673
2013-08-07,2013,209 Sand NW,Cedar Rapids,7.23,41.9726489,-91.756555
2013-08-11,2013,2244 MT VERNON SE,Cedar Rapids,2.39,41.977262,-91.634522
2013-08-12,2013,4420 BOWLING SW,Cedar Rapids,5.43,41.934877,-91.658366
2013-08-12,2013,2107 BLAIRS FERRY NE,Cedar Rapids,6.05,42.034505,-91.67073
2013-08-17,2013,3300 OAKLAND NE,Cedar Rapids,2.15,42.0114919,-91.657517
2013-08-19,2013,2010 GLASS NE,Cedar Rapids,6.14,42.0125994,-91.6689351
2013-08-24,2013,2313 GLACIER SW,Cedar Rapids,5.48,41.9556682,-91.7455715
2013-08-24,2013,1224 13TH NW,Cedar Rapids,5.37,41.9860967,-91.6932319
2013-08-27,2013,932 MAPLEWOOD NE,Cedar Rapids,6.36,41.996414,-91.656851
2013-08-27,2013,3920 SHERMAN NE,Cedar Rapids,5.19,42.0193581,-91.6600567
2013-08-28,2013,330 29TH ST SE,Cedar Rapids,3.27,41.9805675,-91.625729
2013-09-02,2013,1709 10TH NW,Cedar Rapids,4.33,41.991607,-91.685393
2013-09-04,2013,1507 2ND SE,Cedar Rapids,3.08,41.987223,-91.650785
2013-09-15,2013,144 33RD ST SE,Cedar Rapids,3.59,42.011501,-91.633093
2013-09-25,2013,6521 MINDEN NE,Cedar Rapids,5.39,42.04395,-91.660539
2013-09-30,2013,1635 13TH SE,Cedar Rapids,4.17,41.972341,-91.646158
2013-10-04,2013,921 OLD MARION NE,Cedar Rapids,5.17,42.021834,-91.6477644
2013-10-13,2013,119 BROADMORE SW,Cedar Rapids,5.22,41.970689,-91.750348
2013-10-18,2013,1001 1ST SW,Cedar Rapids,5.24,41.9721651,-91.6845876
2013-10-19,2013,2420 HANDLEY SW,Cedar Rapids,5.06,41.953506,-91.646647
2013-10-20,2013,1734 PARK SE,Cedar Rapids,4.12,41.986851,-91.6448209
2013-10-23,2013,3720 TERRACE HILL NE,Cedar Rapids,6.31,42.017166,-91.672922
2013-10-30,2013,612 4TH SW,Cedar Rapids,5.04,41.969806,-91.674905
2013-10-30,2013,824 6TH SW,Cedar Rapids,5.32,41.9678677,-91.6770964
2013-11-01,2013,1545 BEVER SE,Cedar Rapids,3.14,41.984375,-91.6487889
2013-11-04,2013,6620 college park SE,Cedar Rapids,12.57,41.9142066,-91.6598643
2013-11-21,2013,5502 KIRKWOOD SW,Cedar Rapids,0.03,41.9202741,-91.6573729
2013-11-24,2013,1817 GARRY NW,Cedar Rapids,7.05,41.989776,-91.697866
2013-11-28,2013,2309 BROOKLAND NE,Cedar Rapids,4.3,42.019064,-91.675753
2013-12-14,2013,1561 BEVER SE,Cedar Rapids,4.49,41.984398,-91.648131
2013-12-16,2013,173 16TH SW,Cedar Rapids,5.23,41.962255,-91.664264
2013-12-18,2013,1426 HILLSIDE NW,Cedar Rapids,6.32,41.987719,-91.713797
2013-12-24,2013,526 GREEN VALLEY SE,Cedar Rapids,6.19,41.980807,-91.6000059
2014-01-05,2014,315 23RD NE,Cedar Rapids,4.2,41.999501,-91.6401999
2014-01-06,2014,645 37TH NE,Cedar Rapids,6.27,42.015222,-91.6427159
2014-01-14,2014,142 14th SW,Cedar Rapids,6.43,41.965105,-91.664503
2014-01-17,2014,1600 3rd SE,Cedar Rapids,2.24,41.9882739,-91.647766
2014-01-19,2014,2508 WILLOW SW,Cedar Rapids,4.24,41.959057,-91.706508
2014-01-27,2014,1200 3RD SE,Cedar Rapids,3.02,41.983568,-91.656209
2014-01-27,2014,1825 WHISPERING PINES SW,Cedar Rapids,8.26,41.959767,-91.705411
2014-01-28,2014,124 34TH ST SE,Cedar Rapids,4,41.9929798,-91.6186945
2014-01-29,2014,2501 KENWAY SW,Cedar Rapids,8.18,41.935023,-91.630985
2014-02-08,2014,5560 6TH SW,Cedar Rapids,4.08,41.923874,-91.677552
2014-02-09,2014,356 EAST POST SE,Cedar Rapids,6.5,41.984733,-91.603998
2014-02-11,2014,1817 GARRY NW,Cedar Rapids,6.26,41.989776,-91.697866
2014-02-12,2014,7004 WILTON NE,Cedar Rapids,7.45,42.0490009,-91.637399
2014-02-16,2014,1401 K SW,Cedar Rapids,4.5,41.963691,-91.66825
2014-02-28,2014,1117 DOVER NE,Cedar Rapids,7.22,42.023389,-91.651623
2014-03-07,2014,7133 HIGH POINT NE,Cedar Rapids,11.34,42.040134,-91.749267
2014-03-09,2014,1905 WASHINGTON SE,Cedar Rapids,4.41,41.985321,-91.642493
2014-03-13,2014,? L AVE NW NW,Cedar Rapids,5.37,41.98536,-91.6827134
2014-03-15,2014,4028 WATER POINT SW,Cedar Rapids,9.27,41.939483,-91.758753
2014-03-20,2014,217 8TH SW,Cedar Rapids,4.27,41.9694331,-91.6704213
2014-03-20,2014,5443 GORDON NW,Cedar Rapids,4.23,41.971421,-91.741801
2014-03-28,2014,2235 C SW,Cedar Rapids,4.45,41.958388,-91.650563
2014-03-31,2014,145 17th SW,Cedar Rapids,7.3,41.9620868,-91.6625204
2014-04-01,2014,1021 3RD SE,Cedar Rapids,4.19,41.9825215,-91.6573402
2014-04-02,2014,4394 MT VERNON SE,Cedar Rapids,5.16,41.9773182,-91.6001788
2014-04-03,2014,3023 G NE,Cedar Rapids,8.15,42.009059,-91.644977
2014-04-04,2014,523 9TH SW,Cedar Rapids,1.58,41.969864,-91.680805
2014-04-04,2014,1008 DOVER NE,Cedar Rapids,6.51,42.023822,-91.650352
2014-04-06,2014,3937 CENTER POINT NE,Cedar Rapids,4.59,42.0196182,-91.66554
2014-04-08,2014,1105 C NW,Cedar Rapids,5.23,41.975653,-91.687262
2014-04-10,2014,815 31ST SW,Cedar Rapids,5.18,41.946638,-91.681299
2014-04-13,2014,1056 32ND NE,Cedar Rapids,4.13,42.010455,-91.6503649
2014-04-14,2014,1500 OAKLAND NE,Cedar Rapids,5.55,42.004331,-91.658349
2014-04-19,2014,1129 K NW,Cedar Rapids,4.31,41.983533,-91.68822
2014-04-22,2014,3315 AGIN NE,Cedar Rapids,5.15,42.034293,-91.6900579
2014-05-06,2014,310 5TH SE,Cedar Rapids,3.26,41.9759389,-91.663465
2014-05-07,2014,924 26TH SE,Cedar Rapids,4.44,41.976162,-91.630278
2014-05-07,2014,3235 OAKLAND NE,Cedar Rapids,4.57,42.0113027,-91.6597968
2014-05-07,2014,103 AUSTIN SW,Cedar Rapids,4.31,41.9538531,-91.7318444
2014-05-09,2014,2312 B NE,Cedar Rapids,3.58,42.000153,-91.639636
2014-05-14,2014,2925 JOHNSON NW,Cedar Rapids,4.3,41.973051,-91.710226
2014-05-14,2014,57 18TH SW,Cedar Rapids,5.27,41.964363,-91.658834
2014-05-15,2014,1611 PARK TOWNE NE,Cedar Rapids,6.05,42.020172,-91.6608013
2014-05-16,2014,225 29TH ST SE,Cedar Rapids,7.54,42.005797,-91.6322069
2014-05-17,2014,1203 M SW,Cedar Rapids,4.25,41.965645,-91.672084
2014-05-18,2014,114 ANN SW,Cedar Rapids,4.49,41.9519584,-91.7328244
2014-06-06,2014,2200 WEST POST SW,Cedar Rapids,4.03,41.957737,-91.7409799
2014-06-08,2014,116 15th NE,Cedar Rapids,3.37,41.988774,-91.652653
2014-06-16,2014,1444 BEVER SE,Cedar Rapids,4.02,41.985044,-91.650972
2014-06-20,2014,4333 EDGEWOOD NE,Cedar Rapids,9.15,42.0235497,-91.7042727
2014-06-28,2014,2300 HALLBROOK SW,Cedar Rapids,5.1,41.947251,-91.703311
2014-06-30,2014,231 11 NW,Cedar Rapids,5.06,41.9742279,-91.6865229
2014-06-30,2014,4009 WINDFALL NW,Cedar Rapids,6.08,41.994072,-91.723125
2014-07-04,2014,1612 9TH SW,Cedar Rapids,6.39,41.968411,-91.6941
2014-07-04,2014,1612 9TH SW,Cedar Rapids,7.44,41.968411,-91.6941
2014-07-06,2014,8417 BRIGHTON SW,Cedar Rapids,8.17,41.89701,-91.659975
2014-07-07,2014,1510 OAK RIDGE SE,Cedar Rapids,6.05,41.97035,-91.6215129
2014-07-09,2014,4713 6TH SW,Cedar Rapids,2.54,41.932495,-91.675759
2014-07-11,2014,839 CENTER POINT NE,Cedar Rapids,8.56,41.994038,-91.662939
2014-07-13,2014,1351 HILLSIDE NW,Cedar Rapids,4.23,41.986451,-91.712964
2014-07-15,2014,427 ASHTON NE,Cedar Rapids,3.13,42.0414176,-91.640987
2014-07-17,2014,3062 PRAIRIE VALLEY SW,Cedar Rapids,7.25,41.9358265,-91.711506
2014-07-18,2014,551 10TH SW,Cedar Rapids,3.32,41.96916,-91.6822339
2014-07-23,2014,1202 3RD SE,Cedar Rapids,4.45,41.9833062,-91.6560294
2014-07-23,2014,416 31ST NW,Cedar Rapids,1.28,41.976813,-91.712714
2014-07-29,2014,1861 ELLIS NW,Cedar Rapids,5.37,42.0050512,-91.6977958
2014-08-09,2014,1210 33RD NE,Cedar Rapids,5.1,42.011467,-91.652922
2014-08-12,2014,423 EDGEWOOD NW,Cedar Rapids,4.36,41.9777013,-91.7153528
2014-08-14,2014,3760 12TH SW,Cedar Rapids,5.15,41.965948,-91.72165
2014-08-18,2014,393 15TH SE,Cedar Rapids,2.28,41.984045,-91.650762
2014-08-27,2014,1544 2ND SE,Cedar Rapids,3.33,41.988311,-91.650223
2014-08-29,2014,4002 SHERMAN NE,Cedar Rapids,7.27,42.020617,-91.659555
2014-08-31,2014,416 17TH SE,Cedar Rapids,4.57,41.98303,-91.646153
2014-09-01,2014,226 16TH SE,Cedar Rapids,5.27,41.9882807,-91.6480777
2014-09-06,2014,911 9TH SE,Cedar Rapids,4.38,41.9765749,-91.653419
2014-09-07,2014,911 9TH SE,Cedar Rapids,5.21,41.9765749,-91.653419
2014-09-08,2014,638 MEMORIAL SE,Cedar Rapids,4.4,41.9793329,-91.62784
2014-09-13,2014,1551 C NE,Cedar Rapids,4.11,41.991382,-91.653101
2014-09-15,2014,901 INGLESIDE SW,Cedar Rapids,5.3,41.9364977,-91.6804817
2014-09-16,2014,157 BROADMORE NW,Cedar Rapids,5.21,41.972607,-91.749771
2014-09-27,2014,418 2ND NE,Cedar Rapids,4.18,41.9808548,-91.6704926
2014-10-01,2014,730 14TH SE,Cedar Rapids,4.45,41.979819,-91.65181
2014-10-09,2014,1707 MAPLE NW,Cedar Rapids,5.18,41.971582,-91.695313
2014-10-10,2014,1927 CENTRAL SW,Cedar Rapids,5.14,41.959686,-91.7489382
2014-10-16,2014,3300 JOHNSON NW,Cedar Rapids,3.5,41.974898,-91.7151404
2014-10-18,2014,5350 NORTH PARK NE,Cedar Rapids,5.1,42.0323795,-91.6300216
2014-10-22,2014,1050 WENIG NE,Cedar Rapids,7.59,41.999665,-91.676801
2014-10-25,2014,1422 A NW,Cedar Rapids,5.18,41.9721339,-91.691136
2014-11-05,2014,1569 1ST SE,Cedar Rapids,4.08,41.989082,-91.649848
2014-11-06,2014,1628 4TH SE,Cedar Rapids,5.19,41.983762,-91.646782
2014-11-08,2014,4950 16TH SW,Cedar Rapids,5.18,41.9638229,-91.735287
2014-11-11,2014,2206 D NE,Cedar Rapids,3.37,41.999936,-91.642583
2014-11-14,2014,1128 15TH SE,Cedar Rapids,3.16,41.974569,-91.649354
2014-11-14,2014,2951 6TH SW,Cedar Rapids,3.31,41.9486241,-91.6767906
2014-11-16,2014,3270 Little Creek NE,Cedar Rapids,6.46,42.013305,-91.687819
2014-11-30,2014,4845 JOHNSON NW,Cedar Rapids,3.42,41.9683257,-91.7334367
2014-12-03,2014,132 SUMMER NE,Cedar Rapids,6.56,42.0321394,-91.6885084
2014-12-04,2014,708 EAST POST SE,Cedar Rapids,4.42,41.9789672,-91.6067177
2014-12-06,2014,725 DANBURY NE,Cedar Rapids,5.47,42.0248289,-91.645451
2014-12-06,2014,2113 NORTH TOWNE NE,Cedar Rapids,0.02,42.0329357,-91.6712857
2014-12-19,2014,516 10TH SE,Cedar Rapids,6.11,41.973655,-91.657309
2014-12-23,2014,904 HARVEST NW,Cedar Rapids,6.06,41.981079,-91.735238
