Date,Year,Address,City,ResponseTime,lat,long
13-Oct-2011,2011,82 Simpson SW,Cedar Rapids,6.24,41.9236855,-91.6507005
19-Oct-2011,2011,2014 K SW,Cedar Rapids,4,41.95822,-91.669068
21-Oct-2011,2011,432 Samoa Dr,Iowa City,5.24,41.655305,-91.576265
24-Oct-2011,2011,2420 Wayne Ave,Iowa City,3.26,41.647671,-91.499996
26-Oct-2011,2011,120 23RD STR SE,Cedar Rapids,7.14,41.999434,-91.635448
26-Oct-2011,2011,120 23RD STR SE,Cedar Rapids,4.26,41.999434,-91.635448
29-Oct-2011,2011,1425 60TH SW,Cedar Rapids,8.23,41.914363,-91.689853
1-Nov-2011,2011,900 CENTER POINT NE,Cedar Rapids,4.04,41.995861,-91.662313
1-Nov-2011,2011,1902 Woodridge Ave,Iowa City,4.34,41.664524,-91.508296
2-Nov-2011,2011,1243 20TH SW,Cedar Rapids,5.14,41.958778,-91.6876558
2-Nov-2011,2011,511 Westwinds Dr,Iowa City,4.22,41.654782,-91.578539
8-Nov-2011,2011,826 17TH SE,Cedar Rapids,3.41,41.97857,-91.646127
12-Nov-2011,2011,720 29TH SE,Cedar Rapids,3.54,41.9779484,-91.6256142
12-Nov-2011,2011,5491 Highway 151,Marion,3.31,42.0333902,-91.5532783
13-Nov-2011,2011,4861 1ST W,Cedar Rapids,3.55,41.9668185,-91.7338273
13-Nov-2011,2011,801 Bowery St,Iowa City,3.24,41.653854,-91.524005
14-Nov-2011,2011,3525 Shamorck Pl,Iowa City,6.46,41.6554721,-91.4818374
16-Nov-2011,2011,1710 16TH SE,Cedar Rapids,5.24,41.969297,-91.6458959
17-Nov-2011,2011,1050 WENIG NE,Cedar Rapids,6.19,41.999665,-91.676801
18-Nov-2011,2011,740 Alpine Road,Marion,3.47,42.0381969,-91.618788
22-Nov-2011,2011,180 21st Street,Marion,4.3,42.028767,-91.590383
24-Nov-2011,2011,1030 Twixt Town Road,Marion,3.28,42.0279081,-91.6208584
30-Nov-2011,2011,1552 7TH SE,Cedar Rapids,4.13,41.980726,-91.648138
30-Nov-2011,2011,1600 Secrist Road,Marion,9.25,42.0196034,-91.5206676
7-Dec-2011,2011,255 15TH NW,Cedar Rapids,6.11,41.973527,-91.691566
13-Dec-2011,2011,400 COLLINS NE,Cedar Rapids,5.13,42.0280838,-91.6324042
17-Dec-2011,2011,5560 6TH SW,Cedar Rapids,3.24,41.923874,-91.677552
22-Dec-2011,2011,100 5TH AV SW,Cedar Rapids,4,41.9727767,-91.6706981
23-Dec-2011,2011,505 9TH SW,Cedar Rapids,4.33,41.970477,-91.680972
23-Dec-2011,2011,4900 16TH SW,Cedar Rapids,1.17,41.9648399,-91.7348633
23-Dec-2011,2011,1030 Twixt Town Road,Marion,4.04,42.0279081,-91.6208584
24-Dec-2011,2011,1140 PARK NE,Cedar Rapids,5.15,42.0307634,-91.6520684
24-Dec-2011,2011,1005 7th Street,Marion,2.1,42.036417,-91.60243
25-Dec-2011,2011,1515 ARIZONA NE,Cedar Rapids,5.2,42.015633,-91.658411
26-Dec-2011,2011,2427 Petsel Pl,Iowa City,4.23,41.655,-91.57523
28-Dec-2011,2011,1006 Orrian Drive,Marion,7.57,42.00867,-91.6057189
29-Dec-2011,2011,3300 C SW,Cedar Rapids,6.49,41.943937,-91.638699
29-Dec-2011,2011,824 6TH SW,Cedar Rapids,3.12,41.9678677,-91.6770964
1-Jan-2012,2012,320 S Dubuque St,Iowa City,3.18,41.6570266,-91.5327378
2-Jan-2012,2012,310 5TH SE,Cedar Rapids,5.02,41.9759389,-91.663465
2-Jan-2012,2012,130 JACOLYN SW,Cedar Rapids,3.16,41.966216,-91.731478
2-Jan-2012,2012,E Market St and N Lucas St,Iowa City,3.42,41.6635146,-91.5242554
3-Jan-2012,2012,6702 ARBOR NE,Cedar Rapids,4.19,42.045533,-91.661878
3-Jan-2012,2012,6702 ARBOR NE,Cedar Rapids,5.32,42.045533,-91.661878
3-Jan-2012,2012,6702 ARBOR NE,Cedar Rapids,5.32,42.045533,-91.661878
4-Jan-2012,2012,362 19TH SE,Cedar Rapids,4.46,41.985976,-91.6425299
10-Jan-2012,2012,406 E NW,Cedar Rapids,1.45,41.9786252,-91.8039032
16-Jan-2012,2012,1014 Bealer SE,Cedar Rapids,5.12,41.977033,-91.651435
16-Jan-2012,2012,1010 Bealer SE,Cedar Rapids,5.12,41.9769859,-91.651541
17-Jan-2012,2012,517 S Linn St,Iowa City,4.39,41.654964,-91.532141
21-Jan-2012,2012,1132 Ash St,Iowa City,6.13,41.647778,-91.514376
23-Jan-2012,2012,3538 ELMWOOD NE,Cedar Rapids,7.12,42.015259,-91.675851
25-Jan-2012,2012,511 21ST NE,Cedar Rapids,6.06,41.999009,-91.643708
29-Jan-2012,2012,2725 TERESA SW,Cedar Rapids,4.09,41.951052,-91.655333
31-Jan-2012,2012,1427 4TH SE,Cedar Rapids,2.57,41.983419,-91.651672
1-Feb-2012,2012,5712 ADDISON NE,Cedar Rapids,5.04,42.0353939,-91.647107
3-Feb-2012,2012,1707 WASHINGTON SE,Cedar Rapids,5.38,41.985329,-91.6459
3-Feb-2012,2012,7525 BERTRAM SE,Cedar Rapids,11.31,41.9614859,-91.5698543
10-Feb-2012,2012,1319 SIERRA NE,Cedar Rapids,5.34,42.002481,-91.669364
11-Feb-2012,2012,1227 BELMONT NW,Cedar Rapids,6.41,41.984695,-91.702466
12-Feb-2012,2012,2729 BRYANT SW,Cedar Rapids,6.2,41.952159,-91.750705
19-Feb-2012,2012,1114 Essex St,Iowa City,4.4,41.6481939,-91.492645
20-Feb-2012,2012,141 37TH NE,Cedar Rapids,3.46,42.0159214,-91.6365121
21-Feb-2012,2012,322 N Van Buren St,Iowa City,3.33,41.665335,-91.528208
24-Feb-2012,2012,421 C NW,Cedar Rapids,3.39,41.977526,-91.679449
26-Feb-2012,2012,215 22ND NW,Cedar Rapids,5.11,41.973146,-91.703066
27-Feb-2012,2012,7330 Revere NE,Cedar Rapids,3.31,42.051352,-91.637298
1-Mar-2012,2012,6000 SHARON NW,Cedar Rapids,5.15,41.973612,-91.748169
2-Mar-2012,2012,1651 34TH SE,Cedar Rapids,5.29,41.967989,-91.619001
2-Mar-2012,2012,2263 C SW,Cedar Rapids,4.35,41.9573872,-91.6500042
3-Mar-2012,2012,2040 GLASS NE,Cedar Rapids,6.08,42.0135618,-91.6693502
9-Mar-2012,2012,1606 SIERRA NE,Cedar Rapids,5.35,42.005189,-91.667607
9-Mar-2012,2012,1604 Sierra NE,Cedar Rapids,3.23,42.0050592,-91.6681777
10-Mar-2012,2012,5625 SKYLINE NW,Cedar Rapids,6.05,41.97059,-91.744694
11-Mar-2012,2012,2707 Triple Crown Ln,Iowa City,3.55,41.6307811,-91.4908383
16-Mar-2012,2012,1221 SIERRA NE,Cedar Rapids,6.04,42.002481,-91.669364
16-Mar-2012,2012,1221 Sierra NE,Cedar Rapids,6.47,42.002481,-91.669364
16-Mar-2012,2012,1221 Sierra NE,Cedar Rapids,6.47,42.002481,-91.669364
16-Mar-2012,2012,1221 Sierra NE,Cedar Rapids,6.47,42.002481,-91.669364
16-Mar-2012,2012,1221 Sierra NE,Cedar Rapids,6.47,42.002481,-91.669364
17-Mar-2012,2012,30 W Court St,Iowa City,3.03,41.6566344,-91.5366621
19-Mar-2012,2012,1025 G NW,Cedar Rapids,3.46,41.979811,-91.687306
21-Mar-2012,2012,1233 Sandusky Dr,Iowa City,4.14,41.6368691,-91.5173951
25-Mar-2012,2012,308 JACOLYN SW,Cedar Rapids,3.28,41.964872,-91.733186
29-Mar-2012,2012,3317 ROSEWOOD NE,Cedar Rapids,5.08,42.012169,-91.668818
29-Mar-2012,2012,836 9TH SW,Cedar Rapids,4.02,41.967493,-91.681633
4-Apr-2012,2012,1001 1ST SW,Cedar Rapids,1.32,41.9721651,-91.6845876
6-Apr-2012,2012,1714 34TH NE,Cedar Rapids,6.49,42.013837,-91.662341
7-Apr-2012,2012,2000 Industrial Park Rd,Iowa City,4.32,41.6361062,-91.4948517
10-Apr-2012,2012,1418 Sycamore St,Iowa City,5.54,41.645058,-91.511273
11-Apr-2012,2012,5920 WABASH SW,Cedar Rapids,5.45,41.956163,-91.7458754
12-Apr-2012,2012,188 JACOLYN NW,Cedar Rapids,3.19,41.971029,-91.732544
12-Apr-2012,2012,1220 AUBURN SW,Cedar Rapids,2.56,41.9648971,-91.7194784
13-Apr-2012,2012,1205 Laura Dr,Iowa City,6.22,41.684809,-91.543113
16-Apr-2012,2012,1000 Ellis NW,Cedar Rapids,3.57,41.981867,-91.682406
16-Apr-2012,2012,1005 Ellis NW,Cedar Rapids,4.56,41.9819249,-91.6818344
16-Apr-2012,2012,1010 Ellis NW,Cedar Rapids,4.56,41.982128,-91.68241
16-Apr-2012,2012,914 Ellis NW,Cedar Rapids,4.56,41.9815449,-91.682377
17-Apr-2012,2012,2800 A NE,Cedar Rapids,2.42,42.005353,-91.636714
30-Apr-2012,2012,418 2ND NE,Cedar Rapids,3.05,41.9808548,-91.6704926
1-May-2012,2012,3131 D NE,Cedar Rapids,4,42.009571,-91.639841
2-May-2012,2012,506 19TH NE,Cedar Rapids,3.37,41.996553,-91.647672
3-May-2012,2012,2000 Industrial Park Rd,Iowa City,4.11,41.6361062,-91.4948517
6-May-2012,2012,6816 COLLEGE PARK SW,Cedar Rapids,7.52,41.912743,-91.660865
7-May-2012,2012,1001 Oakcrest St,Iowa City,5.42,41.6516561,-91.5530734
13-May-2012,2012,825 Hudson Ave,Iowa City,4.21,41.649512,-91.545818
17-May-2012,2012,2321 BLAKELY SE,Cedar Rapids,6.32,41.954508,-91.634182
18-May-2012,2012,2044 NORTH TOWNE NE,Cedar Rapids,5.42,42.0329825,-91.6696844
18-May-2012,2012,258 12TH NW,Cedar Rapids,3.23,41.97421,-91.688608
23-May-2012,2012,81 26TH SW,Cedar Rapids,3.44,41.951951,-91.662457
24-May-2012,2012,2500 E Highway #6,Iowa City,3.39,41.6352244,-91.5000773
27-May-2012,2012,703 3RD SW,Cedar Rapids,4,41.9698769,-91.6716019
27-May-2012,2012,220 7th SW,Cedar Rapids,4.37,41.970276,-91.671733
30-May-2012,2012,? 5TH ST SE,Cedar Rapids,4.53,41.97556,-91.660151
1-Jun-2012,2012,1736 B NE,Cedar Rapids,5.22,41.992967,-91.6493689
8-Jun-2012,2012,1508 C NE,Cedar Rapids,2.05,41.991186,-91.654773
13-Jun-2012,2012,2240 Taylor Dr,Iowa City,3.4,41.6361489,-91.5183221
15-Jun-2012,2012,2040 GLASS NE,Cedar Rapids,4.23,42.0135618,-91.6693502
18-Jun-2012,2012,1052 MOUNT VERNON SE,Cedar Rapids,4.04,41.9779076,-91.6521324
24-Jun-2012,2012,159 38TH NE,Cedar Rapids,4.2,42.016826,-91.6369
24-Jun-2012,2012,161 38th. NE,Cedar Rapids,4.42,42.016831,-91.637084
24-Jun-2012,2012,161 38th. NE,Cedar Rapids,4.42,42.016831,-91.637084
24-Jun-2012,2012,919 6TH SW,Cedar Rapids,3.2,41.966901,-91.676107
24-Jun-2012,2012,447 9th SW,Cedar Rapids,4.21,41.967223,-91.6765719
24-Jun-2012,2012,441 9th SW,Cedar Rapids,4.21,41.967215,-91.676057
24-Jun-2012,2012,443 9th SW,Cedar Rapids,4.21,41.967219,-91.676278
24-Jun-2012,2012,459 9th SW,Cedar Rapids,4.21,41.9674782,-91.6768797
25-Jun-2012,2012,4302 HOLLY NE,Cedar Rapids,10.2,42.0437269,-91.71383
2-Jul-2012,2012,5537 NORTH TOWNE NE,Cedar Rapids,5.44,42.034442,-91.6727027
4-Jul-2012,2012,1857 WILSON SW,Cedar Rapids,4.45,41.95583,-91.6988949
6-Jul-2012,2012,818 PAWNEE NW,Cedar Rapids,5.08,41.980462,-91.691621
8-Jul-2012,2012,4444 1ST E,Cedar Rapids,5.33,42.0255179,-91.6272126
10-Jul-2012,2012,700 41ST AVE SW,Cedar Rapids,6.27,41.940606,-91.648071
11-Jul-2012,2012,418 2ND NE,Cedar Rapids,8.05,41.9808548,-91.6704926
11-Jul-2012,2012,1914 Gleason Ave,Iowa City,3.47,41.637307,-91.50809
16-Jul-2012,2012,3631 WESTERN PINE NE,Cedar Rapids,5.44,42.030992,-91.693546
21-Jul-2012,2012,2238 Russell Dr,Iowa City,3.37,41.636156,-91.5147269
22-Jul-2012,2012,1002 A NW,Cedar Rapids,4.44,41.973711,-91.685541
22-Jul-2012,2012,1035 Howell St,Iowa City,3.36,41.648457,-91.520572
25-Jul-2012,2012,359 16th SE,Cedar Rapids,5.5,41.986294,-91.648195
25-Jul-2012,2012,1555 Park SE,Cedar Rapids,5.5,41.986448,-91.648371
26-Jul-2012,2012,3327 QUEEN SW,Cedar Rapids,4.21,41.94491,-91.71417
26-Jul-2012,2012,2401 6 HWY E,Iowa City,4.05,41.6352244,-91.5000773
4-Aug-2012,2012,411 S Summit St,Iowa City,6.09,41.656159,-91.521645
10-Aug-2012,2012,1426 PAWNEE NW,Cedar Rapids,4.43,41.983683,-91.691553
10-Aug-2012,2012,2040 EDGEWOOD NW,Cedar Rapids,5.28,41.998705,-91.710176
15-Aug-2012,2012,418 2ND NE,Cedar Rapids,5.11,41.9808548,-91.6704926
15-Aug-2012,2012,517 9TH SW,Cedar Rapids,3.59,41.970079,-91.680805
19-Aug-2012,2012,218 18TH NE,Cedar Rapids,3.04,41.9929119,-91.647642
19-Aug-2012,2012,403 S Johnson St,Iowa City,3.13,41.656515,-91.527686
20-Aug-2012,2012,706 DANBURY NE,Cedar Rapids,5.18,42.026024,-91.644364
22-Aug-2012,2012,2944 OAKLAND NE,Cedar Rapids,11.01,42.008157,-91.658809
28-Aug-2012,2012,1711 C NW,Cedar Rapids,5.02,41.975739,-91.695403
1-Sep-2012,2012,385 16TH SE,Cedar Rapids,5.21,41.984208,-91.648074
1-Sep-2012,2012,120 10TH SW,Cedar Rapids,3.58,41.97172,-91.684267
1-Sep-2012,2012,712 E Market St,Iowa City,2.55,41.663848,-91.525154
5-Sep-2012,2012,3809 ELMWOOD NE,Cedar Rapids,5.35,42.018355,-91.677407
7-Sep-2012,2012,816 Cross Park Ave,Iowa City,5.04,41.6390928,-91.5240941
11-Sep-2012,2012,1817 Hollywood Ct,Iowa City,3.07,41.639879,-91.51017
27-Sep-2012,2012,216 NORMA SW,Cedar Rapids,5.48,41.9526183,-91.7346688
29-Sep-2012,2012,816 S Gilbert,Iowa City,2.46,41.6515939,-91.5310362
3-Oct-2012,2012,220 16TH SW,Cedar Rapids,3.44,41.962117,-91.666454
3-Oct-2012,2012,220 16th SW,Cedar Rapids,5.09,41.962117,-91.666454
3-Oct-2012,2012,216 16th SW,Cedar Rapids,5.09,41.962171,-91.666305
6-Oct-2012,2012,1330 ELMHURST NE,Cedar Rapids,0.06,42.002547,-91.652073
8-Oct-2012,2012,2800 A NE,Cedar Rapids,2.47,42.005353,-91.636714
12-Oct-2012,2012,1205 Laura Dr,Iowa City,5.19,41.684809,-91.543113
14-Oct-2012,2012,4401 BENTON NE,Cedar Rapids,6.47,42.023238,-91.6594439
18-Oct-2012,2012,2134 NORTH TOWNE NE,Cedar Rapids,7.4,42.0329638,-91.6712276
21-Oct-2012,2012,612 Keswick Dr,Iowa City,3.12,41.652697,-91.567215
24-Oct-2012,2012,4330 CZECH NE,Cedar Rapids,6.38,42.0237593,-91.667102
24-Oct-2012,2012,335 S Gilbert St,Iowa City,2.38,41.6571097,-91.5305105
10-Nov-2012,2012,225 S Grand Ave,Iowa City,2.15,41.6568467,-91.5460062
14-Nov-2012,2012,155 19TH NW,Cedar Rapids,4.4,41.972448,-91.6983939
20-Nov-2012,2012,404 9TH SW,Cedar Rapids,2.46,41.967718,-91.674963
22-Nov-2012,2012,3643 12TH SW,Cedar Rapids,5.35,41.9656129,-91.7198587
22-Nov-2012,2012,1834 WESTERN SW,Cedar Rapids,5.19,41.9613215,-91.7497513
22-Nov-2012,2012,1834 Western SW,Cedar Rapids,5.49,41.9613215,-91.7497513
28-Nov-2012,2012,57 18th SW,Cedar Rapids,5.27,41.964363,-91.658834
29-Nov-2012,2012,500 E Market St,Iowa City,2.4,41.6641176,-91.528466
30-Nov-2012,2012,131 14TH AVE SE,Cedar Rapids,6.52,41.967775,-91.657452
1-Dec-2012,2012,413 Samoa Dr,Iowa City,4.11,41.6556519,-91.5765526
1-Dec-2012,2012,413 samoa Dr,Iowa City,4.48,41.6556519,-91.5765526
3-Dec-2012,2012,1202 M SW,Cedar Rapids,3.25,41.965593,-91.672544
7-Dec-2012,2012,3232 CENTER POINT NE,Cedar Rapids,4.57,42.0114705,-91.6631756
11-Dec-2012,2012,4401 COUNCIL NE,Cedar Rapids,5.34,42.023256,-91.658482
16-Dec-2012,2012,133 26TH SW,Cedar Rapids,3.43,41.9521159,-91.664702
29-Dec-2012,2012,2113 HAMILTON SW,Cedar Rapids,4.27,41.957336,-91.662066
1-Jan-2013,2013,3805 20TH SW,Cedar Rapids,4.08,41.959884,-91.7232609
4-Jan-2013,2013,3175 Baker Street,Marion,11.03,42.05238,-91.577827
8-Jan-2013,2013,1515 5TH SE,Cedar Rapids,11.47,41.98232,-91.649789
8-Jan-2013,2013,750 Marion Boulevard,Marion,3.54,42.0274296,-91.6190795
12-Jan-2013,2013,403 N 7th Ave,Iowa City,5.17,41.6668779,-91.511295
14-Jan-2013,2013,1549 8TH SE,Cedar Rapids,4.55,41.979344,-91.648506
16-Jan-2013,2013,1710 Marion Airport Road,Marion,6.44,42.0354049,-91.5268681
20-Jan-2013,2013,706 BLAIRS FERRY NE,Cedar Rapids,8.28,42.035282,-91.64483
21-Jan-2013,2013,1120 SIOUX NW,Cedar Rapids,6.18,41.983534,-91.693995
22-Jan-2013,2013,1515 Jackson Ave,Iowa City,5.06,41.650322,-91.513197
23-Jan-2013,2013,316 E Bloomington St,Iowa City,2.38,41.6646929,-91.5309064
25-Jan-2013,2013,2900 Indian Creek Road,Marion,3.56,42.0507464,-91.5916952
7-Feb-2013,2013,3230 9th Street,Marion,5.11,42.053422,-91.6006419
10-Feb-2013,2013,675 S. 15th Street,Marion,4.39,42.024067,-91.59155
11-Feb-2013,2013,115 S Lucas St,Iowa City,3.19,41.659451,-91.524676
13-Feb-2013,2013,780 5th Avenue,Marion,2.25,42.031792,-91.602306
13-Feb-2013,2013,295 3rd Avenue,Marion,3.07,42.0295429,-91.607379
16-Feb-2013,2013,925 A NW,Cedar Rapids,1.55,41.97332,-91.684761
22-Feb-2013,2013,3909 29th Avenue,Marion,4.05,42.049661,-91.569518
25-Feb-2013,2013,6 Chapel Ridge Circle,Marion,4.32,42.030533,-91.622012
1-Mar-2013,2013,3325 SOUTHGATE SW,Cedar Rapids,4.18,41.943038,-91.671757
2-Mar-2013,2013,2740 A NE,Cedar Rapids,3.25,42.004488,-91.6367
4-Mar-2013,2013,1860 County Home Road,Marion,8.58,42.0938155,-91.5474102
7-Mar-2013,2013,501 29TH NE,Cedar Rapids,3.46,42.00605,-91.640378
10-Mar-2013,2013,631 ASHTON NE,Cedar Rapids,3.15,42.0427476,-91.6411174
11-Mar-2013,2013,1811 H St,Iowa City,4.01,41.648165,-91.508971
12-Mar-2013,2013,3060 16th Avenue,Marion,5.1,42.041064,-91.579656
21-Mar-2013,2013,1803 B NE,Cedar Rapids,4.33,41.993091,-91.64794
21-Mar-2013,2013,2019 SUNLAND SE,Cedar Rapids,6.02,41.993017,-91.608637
21-Mar-2013,2013,2440 Mormon Trek Blvd,Iowa City,6.27,41.6369661,-91.5650237
25-Mar-2013,2013,4810 Melrose Ave,Iowa City,4.46,41.6579291,-91.6058976
27-Mar-2013,2013,1420 Twixt Town Road,Marion,2.2,42.0277502,-91.6183232
28-Mar-2013,2013,1801 2ND SE,Cedar Rapids,3.29,41.990583,-91.6449279
3-Apr-2013,2013,705 S Dubuque St,Iowa City,3.04,41.653041,-91.533612
4-Apr-2013,2013,1249 3RD SE,Cedar Rapids,5.19,41.983801,-91.654347
6-Apr-2013,2013,1804 Ridgeway Dr,Iowa City,4.37,41.662669,-91.510469
7-Apr-2013,2013,231 32ND NE,Cedar Rapids,3.15,42.009514,-91.637665
7-Apr-2013,2013,4047 Bruce Road,Marion,6.44,42.062233,-91.600988
8-Apr-2013,2013,2221 Muscatine Ave,Iowa City,1.45,41.649242,-91.502457
12-Apr-2013,2013,1710 16TH SE,Cedar Rapids,4.58,41.969297,-91.6458959
14-Apr-2013,2013,1203 2ND SE,Cedar Rapids,3.36,41.983983,-91.656648
14-Apr-2013,2013,1203 2ND SE,Cedar Rapids,4.1,41.983983,-91.656648
18-Apr-2013,2013,1639 MIAMI NE,Cedar Rapids,2.48,42.018181,-91.66206
19-Apr-2013,2013,428 DUKE SW,Cedar Rapids,9.33,41.919763,-91.6507531
20-Apr-2013,2013,2635 6th Street,Marion,5.54,42.048949,-91.603591
22-Apr-2013,2013,1311 C SW,Cedar Rapids,3.44,41.965627,-91.663899
22-Apr-2013,2013,3405 7th Avenue,Marion,2.1,42.0355503,-91.5762664
23-Apr-2013,2013,3146 E Washington St,Iowa City,6.22,41.661191,-91.486089
24-Apr-2013,2013,2023 J SW,Cedar Rapids,2.33,41.957979,-91.66694
26-Apr-2013,2013,1132 WHITE IVY NE,Cedar Rapids,5.45,42.050627,-91.646113
28-Apr-2013,2013,2049 FRANKLIN NE,Cedar Rapids,3.51,42.002308,-91.644256
28-Apr-2013,2013,324 JACOLYN SW,Cedar Rapids,3.13,41.964872,-91.733186
28-Apr-2013,2013,195 MILLER SW,Cedar Rapids,4.5,41.92373,-91.666261
2-May-2013,2013,1311 W Benton St,Iowa City,3.47,41.650193,-91.55895
6-May-2013,2013,408 14TH SE,Cedar Rapids,12.44,41.9832832,-91.652739
8-May-2013,2013,3175 8th Street,Marion,6.11,42.053177,-91.601049
10-May-2013,2013,775 Fairview Drive,Marion,5.52,42.0243687,-91.6016047
12-May-2013,2013,2316 HILLCREST SE,Cedar Rapids,2.46,41.979424,-91.633584
15-May-2013,2013,490 20 Street,Marion,4.42,42.031336,-91.590765
17-May-2013,2013,1134 Sandusky Dr,Iowa City,4.39,41.6371533,-91.5186361
20-May-2013,2013,3718 C NE,Cedar Rapids,4.29,42.016473,-91.638687
21-May-2013,2013,1020 S Scott Blvd,Iowa City,6.38,41.6490984,-91.4816205
21-May-2013,2013,129 Southview Drive,Marion,3.58,42.0288533,-91.6213773
26-May-2013,2013,3107 BAYBERRY SW,Cedar Rapids,6.48,41.946851,-91.712388
26-May-2013,2013,3103 BAYBERRY SW,Cedar Rapids,6.48,41.94685,-91.7121559
3-Jun-2013,2013,1937 BLAIRS FERRY NE,Cedar Rapids,5.15,42.0331173,-91.6645055
6-Jun-2013,2013,6325 ROCKWELL NE,Cedar Rapids,4.18,42.040856,-91.649572
6-Jun-2013,2013,1809 Flatiron Ave,Iowa City,3.33,41.637623,-91.509625
9-Jun-2013,2013,1510 9th Avenue,Marion,5.35,42.035206,-91.59371
10-Jun-2013,2013,4070 21ST SW,Cedar Rapids,4.57,41.9363472,-91.705076
11-Jun-2013,2013,920 W. 14th Avenue,Marion,3,42.039765,-91.620851
18-Jun-2013,2013,300 31ST NE,Cedar Rapids,3.4,42.009014,-91.638103
21-Jun-2013,2013,880 14th Street,Marion,5.46,42.034699,-91.594941
22-Jun-2013,2013,2458 Bittersweet ct,Iowa City,5.39,41.6500318,-91.5751922
23-Jun-2013,2013,2120 HIGH SE,Cedar Rapids,5.34,41.959333,-91.63381
23-Jun-2013,2013,413 S Johnson St,Iowa City,2.35,41.656198,-91.527714
24-Jun-2013,2013,2440 Eastlawn Drive,Marion,5.49,42.024937,-91.58613
26-Jun-2013,2013,675 S. 15th Street,Marion,5.08,42.024067,-91.59155
28-Jun-2013,2013,4044 WATERPOINT SW,Cedar Rapids,10.1,41.939483,-91.758753
28-Jun-2013,2013,4044 WATERPOINT SW,Cedar Rapids,10.1,41.939483,-91.758753
28-Jun-2013,2013,3025 8th Street,Marion,4.54,42.052276,-91.601056
29-Jun-2013,2013,440 9TH SW,Cedar Rapids,4.14,41.96774,-91.67628
30-Jun-2013,2013,4 Sturgie Corner Dr,Iowa City,5.05,41.6490462,-91.5389429
30-Jun-2013,2013,2990 24th Avenue,Marion,5.07,42.046725,-91.5804069
2-Jul-2013,2013,2472 FRUITLAND SW,Cedar Rapids,6.14,41.952779,-91.6498
3-Jul-2013,2013,418 2ND NE,Cedar Rapids,4.23,41.9808548,-91.6704926
6-Jul-2013,2013,1710 WENIG NE,Cedar Rapids,5.14,42.006706,-91.677005
9-Jul-2013,2013,2713 Hickory Trl,Iowa City,5.31,41.671019,-91.497664
9-Jul-2013,2013,1690 Park Avenue,Marion,4.23,42.038903,-91.592383
14-Jul-2013,2013,619 N Governor St,Iowa City,3.31,41.668583,-91.5230349
19-Jul-2013,2013,96 16TH SW,Cedar Rapids,4.2,41.964393,-91.661779
20-Jul-2013,2013,1219 5TH SE,Cedar Rapids,5.07,41.981795,-91.653282
21-Jul-2013,2013,449 Morris Drive,Marion,2.5,42.0348738,-91.5651963
24-Jul-2013,2013,2401 Highway #6,Iowa City,3.24,41.6352244,-91.5000773
31-Jul-2013,2013,3511 SUNNY DALE NW,Cedar Rapids,5.12,41.978854,-91.717362
3-Aug-2013,2013,7607 COUNCIL NE,Cedar Rapids,4.31,42.053722,-91.660673
4-Aug-2013,2013,4958 E Court St.,Iowa City,6.45,41.657863,-91.464065
4-Aug-2013,2013,2860 23rd Avenue,Marion,5.44,42.045924,-91.581832
5-Aug-2013,2013,1807 Winston Dr,Iowa City,5.06,41.666481,-91.509164
5-Aug-2013,2013,820 27th Street,Marion,4.01,42.034354,-91.583899
7-Aug-2013,2013,209 Sand NW,Cedar Rapids,7.23,41.9726489,-91.756555
8-Aug-2013,2013,601 W Highway #6,Iowa City,5.31,41.6352244,-91.5000773
10-Aug-2013,2013,1731 Cherokee Drive,Marion,5.14,42.041276,-91.5456391
11-Aug-2013,2013,2244 MT VERNON SE,Cedar Rapids,2.39,41.977262,-91.634522
11-Aug-2013,2013,2266 Oxley Road,Marion,11.45,42.026708,-91.4901749
12-Aug-2013,2013,4420 BOWLING SW,Cedar Rapids,5.43,41.934877,-91.658366
12-Aug-2013,2013,2107 BLAIRS FERRY NE,Cedar Rapids,6.05,42.034505,-91.67073
17-Aug-2013,2013,3300 OAKLAND NE,Cedar Rapids,2.15,42.0114919,-91.657517
17-Aug-2013,2013,1985 Blackhawk Drive,Marion,5.2,42.0424233,-91.5465507
19-Aug-2013,2013,2010 GLASS NE,Cedar Rapids,6.14,42.0125994,-91.6689351
21-Aug-2013,2013,720 E market St,Iowa City,1.02,41.663846,-91.524861
24-Aug-2013,2013,2313 GLACIER SW,Cedar Rapids,5.48,41.9556682,-91.7455715
24-Aug-2013,2013,1224 13TH NW,Cedar Rapids,5.37,41.9860967,-91.6932319
25-Aug-2013,2013,2332 Lakeside Dr,Iowa City,5.16,41.633724,-91.503373
27-Aug-2013,2013,932 MAPLEWOOD NE,Cedar Rapids,6.36,41.996414,-91.656851
27-Aug-2013,2013,3920 SHERMAN NE,Cedar Rapids,5.19,42.0193581,-91.6600567
28-Aug-2013,2013,330 29TH ST SE,Cedar Rapids,3.27,41.9805675,-91.625729
2-Sep-2013,2013,1709 10TH NW,Cedar Rapids,4.33,41.991607,-91.685393
4-Sep-2013,2013,1507 2ND SE,Cedar Rapids,3.08,41.987223,-91.650785
6-Sep-2013,2013,1018 Diana St,Iowa City,4.48,41.6494263,-91.5265606
13-Sep-2013,2013,1205 Laura Dr,Iowa City,7.03,41.684809,-91.543113
15-Sep-2013,2013,144 33RD ST SE,Cedar Rapids,3.59,42.011501,-91.633093
