GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","2013 Total","2008 total"
142848500400000,"CITY PROPERTY",EXEMPT,"","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,78785
142848500500000,"CITY PROPERTY",EXEMPT,"","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,56200
142848500600000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,67412
142848500900000,"CITY PROPERTY",EXEMPT,"","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,85020
142848501000000,"CITY PROPERTY",EXEMPT,"","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,69929
142848501100000,"CITY PROPERTY",EXEMPT,"","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,64278
142848501200000,"CITY PROPERTY",EXEMPT,"","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,22922
142848600100000,"CITY PROPERTY",EXEMPT,"","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,57716
142848600200000,"CITY PROPERTY",EXEMPT,"","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,82573
142848600300000,"CITY PROPERTY",EXEMPT,"","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,55969
142848600400000,"CITY PROPERTY",EXEMPT,"","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,67350
142848600500000,"CITY PROPERTY",EXEMPT,"","17TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,45873
142848600700000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,106060
142848600900000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,73299
142848601000000,"CITY PROPERTY",EXEMPT,"","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,63478
142848601100000,"CITY PROPERTY",EXEMPT,"","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,93229
142848700200000,"CITY PROPERTY",EXEMPT,"VACANT BLDG","C ST SW","CEDAR RAPIDS CITY OF",0.0921,"","","","","","",0,45496
142848701100000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.19,"","","","","","",0,""
142910100100000,"CITY PROPERTY",EXEMPT,"VAC LOT/WAS PRO VIDEO","E AVE NW","CEDAR RAPIDS CITY OF",0.0987,"","","","","","",0,85218
142910100200000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,48364
142910100300000,"CITY PROPERTY",EXEMPT,CONVERSION,"B AVE NW","CEDAR RAPIDS CITY OF",0.1573,"","","","","","",0,69156
142910100400000,"CITY PROPERTY",EXEMPT,"VAC LOT","E AVE NW","CEDAR RAPIDS CITY OF",0.072,"","","","","","",0,82864
142910100500000,"CITY PROPERTY",EXEMPT,"PINNACLE ENGINEERING","E AVE NW","CEDAR RAPIDS CITY OF",0.1169,"","","","","","",0,169231
142910100600000,"CITY PROPERTY",EXEMPT,"VAC LOT","4TH ST NW","CEDAR RAPIDS CITY OF",0.0528,"","","","","","",0,13935
142910100800000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.055,"","","","","","",0,43793
142910100900000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.161,"","","","","","",0,53677
142910101000000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.103,Single-Family,Salvage,1900,860.0,"","",0,60271
142910200100000,"CITY PROPERTY",EXEMPT,"","E AVE NW","CEDAR RAPIDS CITY OF",0.1,"","","","","","",0,64432
142910200400000,"CITY PROPERTY",EXEMPT,"","C AVE NW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,51816
142910200500000,"CITY PROPERTY",EXEMPT,"","C AVE NW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,75008
142910200700000,"CITY PROPERTY",EXEMPT,"","5TH ST NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,62178
142910201600000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.096,"","","","","","",0,59096
142910400100000,"CITY PROPERTY",EXEMPT,"NEW E AVE","E AVE NW","CEDAR RAPIDS CITY OF",0.0643,"","","","","Store - Retail Small",1905,0,77976
142910400200000,"CITY PROPERTY",EXEMPT,"VACANT  BUILDING","E AVE NW","CEDAR RAPIDS CITY OF",0.0231,"","","","","Auto / Impl. Service",1900,0,9040
142910400300000,"CITY PROPERTY",EXEMPT,"DWELLING AND GARAGE","C AVE NW","CEDAR RAPIDS CITY OF",0.1148,"","","","","","",0,56678
142910400500000,"CITY PROPERTY",EXEMPT,"","C AVE NW","CEDAR RAPIDS CITY OF",0.067,"","","","","","",0,60760
142910400600000,"CITY PROPERTY",EXEMPT,"","C AVE NW","CEDAR RAPIDS CITY OF",0.084,"","","","","","",0,47321
142910400800000,"CITY PROPERTY",EXEMPT,"","5TH ST NW","CEDAR RAPIDS CITY OF",0.053,"","","","","","",0,44606
142910700200000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,26182
142910700900000,"CITY PROPERTY",EXEMPT,"","5TH ST NW","CEDAR RAPIDS CITY OF",0.034,"","","","","","",0,50527
142910701000000,"CITY PROPERTY",EXEMPT,"","5TH ST NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,49835
142910701700000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,66584
142910701800000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,6651
142910701900000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.039,"","","","","","",0,42685
142910702000000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.046,"","","","","","",0,48845
142910800900000,"CITY PROPERTY",EXEMPT,CONVERSION,"B AVE NW","CEDAR RAPIDS CITY OF",0.257,"","","","","","",0,82382
142911000100000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.047,"","","","","","",0,44728
142911000600000,"CITY PROPERTY",EXEMPT,"","A AVE NW","CEDAR RAPIDS CITY OF",0.143,"","","","","","",0,60752
142911000700000,"CITY PROPERTY",EXEMPT,"","A AVE NW","CEDAR RAPIDS CITY OF",0.059,"","","","","","",0,30657
142911001400000,"CITY PROPERTY",EXEMPT,"","4TH ST NW","CEDAR RAPIDS CITY OF",0.042,"","","","","","",0,57189
142911100700000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.096,"","","","","","",0,39994
142911102300000,"CITY PROPERTY",EXEMPT,"","5TH ST NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,41442
142911200100000,"CITY PROPERTY",EXEMPT,"VAC LOT","6TH ST NW","CEDAR RAPIDS CITY OF",0.722,"","","","","","",0,206226
142911201100000,"CITY PROPERTY",EXEMPT,"PAVING ONLY","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.1286,"","","","","","",0,22257
142911500400000,"CITY PROPERTY",EXEMPT,"","A AVE NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","",0,73917
142911501400000,"CITY PROPERTY",EXEMPT,"","1ST AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,78303
142912700400000,"CITY PROPERTY",EXEMPT,"","E AVE NW","CEDAR RAPIDS CITY OF",0.064,"","","","","","",0,28689
142912701200000,"CITY PROPERTY",EXEMPT,"","9TH ST NW","CEDAR RAPIDS CITY OF",0.064,Single-Family,"1 Story Frame",1915,616.0,"","",0,64111
142912702500000,"CITY PROPERTY",EXEMPT,"VAC LOT/ WAS LOG CABIN TAVERN","8TH ST NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,""
142913000100000,"CENTRALLY ASSESSED",EXEMPT,"","8TH ST NW","CEDAR RAPIDS CITY OF",1.5593,"","","","","","",0,0
142913101100000,"CITY PROPERTY",EXEMPT,CONVERSION,"C AVE NW","CEDAR RAPIDS CITY OF",0.1607,"","","","","","",0,61786
142913601500000,"CITY PROPERTY",EXEMPT,"","9TH ST NW","CEDAR RAPIDS CITY OF",0.04,"","","","","","",0,62242
142913701000000,"CITY PROPERTY",EXEMPT,"","B AVE NW","CEDAR RAPIDS CITY OF",0.084,"","","","","","",0,51881
142913900500000,"CITY PROPERTY",EXEMPT,"","9TH ST NW","CEDAR RAPIDS CITY OF",0.108,Single-Family,"1 1/2 Story Frame",1900,1209.6,"","",0,71999
142915400200000,"CITY PROPERTY",EXEMPT,"","11TH ST NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,70467
142915600700000,"CITY PROPERTY",EXEMPT,"","10TH ST NW","CEDAR RAPIDS CITY OF",0.057,Single-Family,"1 1/2 Story Frame",1905,1047.2,"","",0,63600
142915600800000,"CITY PROPERTY",EXEMPT,"COMPUTER REPAIR/SKINFLIX INK/TRIM TINT & AUTO ACCESSORIES","10TH ST NW","CEDAR RAPIDS CITY OF",0.528,"","","","","Office - General",1900,0,239924
142916300500000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.137,"","","","","","",0,55139
142916401400000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.101,"","","","","","",0,65671
142917700300000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","1ST AVE SW","CEDAR RAPIDS CITY OF",0.382,"","","","","Store - Convenience",1965,0,276687
142917700400000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,47377
142917700700000,"CITY PROPERTY",EXEMPT,"","2ND AVE SW","CEDAR RAPIDS CITY OF",0.072,"","","","","","",0,49366
142917700800000,"CITY PROPERTY",EXEMPT,"","2ND AVE SW","CEDAR RAPIDS CITY OF",0.066,"","","","","","",0,42787
142917800200000,"CITY PROPERTY",EXEMPT,"","1ST AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,103871
142917901100000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.096,"","","","","","",0,47977
142918001100000,"CITY PROPERTY",EXEMPT,CONVERSION,"2ND AVE SW","CEDAR RAPIDS CITY OF",0.0964,"","","","","","",0,56555
142918001500000,"CITY PROPERTY",EXEMPT,CONVERSION,"2ND AVE SW","CEDAR RAPIDS CITY OF",0.0964,"","","","","","",0,58326
142918001600000,"CITY PROPERTY",EXEMPT,CONVERSION,"2ND AVE SW","CEDAR RAPIDS CITY OF",0.1405,"","","","","","",0,64907
142918001800000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","",0,81788
142918001900000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","",0,52406
142918100900000,"CITY PROPERTY",EXEMPT,"","2ND AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,63162
142918101100000,"CITY PROPERTY",EXEMPT,"","2ND AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,65355
142918101200000,"CITY PROPERTY",EXEMPT,"","2ND AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,61190
142918200500000,"CITY PROPERTY",EXEMPT,"","4TH AVE SW","CEDAR RAPIDS CITY OF",0.116,Single-Family,Salvage,1900,979.0,"","",0,48418
142918300500000,"CITY PROPERTY",EXEMPT,"","7TH ST SW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,51337
142918301600000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.045,"","","","","","",0,56271
142918500500000,"CITY PROPERTY",EXEMPT,"","2ND AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,75551
142918500700000,"CITY PROPERTY",EXEMPT,CONVERSION,"3RD AVE SW","CEDAR RAPIDS CITY OF",0.0706,"","","","","","",0,45073
142918500900000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,65425
142918501100000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,51930
142918600200000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.161,"","","","","","",0,85994
142918600600000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.096,Single-Family,Salvage,1900,704.0,"","",0,59598
142918601800000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","",0,46816
142918601900000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","",0,42837
142918602000000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","",0,57481
142918700300000,"CITY PROPERTY",EXEMPT,"","4TH AVE SW","CEDAR RAPIDS CITY OF",0.061,"","","","","","",0,62722
142918701000000,"CITY PROPERTY",EXEMPT,"","5TH AVE SW","CEDAR RAPIDS CITY OF",0.082,"","","","","","",0,38064
142918701100000,"CITY PROPERTY",EXEMPT,"","5TH AVE SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","",0,38873
142918701300000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.076,"","",1899,"","","",0,47370
142918701500000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.088,"","",1905,"","","",0,60599
142918800300000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,62784
142918801600000,"CITY PROPERTY",EXEMPT,"","7TH ST SW","CEDAR RAPIDS CITY OF",0.129,"Detached Structures Only",Salvage,1885,"","","",0,67996
142918801900000,"CITY PROPERTY",EXEMPT,"","8TH ST SW","CEDAR RAPIDS CITY OF",0.101,"","","","","","",0,""
142918900200000,"CITY PROPERTY",EXEMPT,"","3RD AVE SW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,56316
142918900400000,"CITY PROPERTY",EXEMPT,"","5TH AVE SW","CEDAR RAPIDS CITY OF",0.076,"","","","","","",0,62866
142918900600000,"CITY PROPERTY",EXEMPT,"ANNETTES 3RD AVE BARBER SHOP","3RD AVE SW","CEDAR RAPIDS CITY OF",0.0937,"","","","","","",0,28722
142918901000000,"CITY PROPERTY",EXEMPT,"","5TH AVE SW","CEDAR RAPIDS CITY OF",0.089,"","","","","","",0,58311
142940300300000,"CITY PROPERTY",EXEMPT,"","9TH ST SW","CEDAR RAPIDS CITY OF",0.207,"","","","","","",0,78883
142940400100000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.17,"","","","","","",0,79883
142940401200000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","",0,77734
142940500400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST SW","CEDAR RAPIDS CITY OF",0.103,"","","","","","",0,67271
142940700500000,"CITY PROPERTY",EXEMPT,"","8TH AVE SW","CEDAR RAPIDS CITY OF",0.154,"","","","","","",0,81225
142940701000000,"CITY PROPERTY",EXEMPT,"","9TH AVE SW","CEDAR RAPIDS CITY OF",0.1,"","","","","","",0,62573
142940800300000,"CITY PROPERTY",EXEMPT,"","8TH AVE SW","CEDAR RAPIDS CITY OF",0.113,"","","","","","",0,70010
142940800700000,"CITY PROPERTY",EXEMPT,"","8TH ST SW","CEDAR RAPIDS CITY OF",0.038,"","","","","","",0,38344
142940800800000,"CITY PROPERTY",EXEMPT,"","9TH AVE SW","CEDAR RAPIDS CITY OF",0.043,"","","","","","",0,60250
142941000100000,"CITY PROPERTY",EXEMPT,"","9TH ST SW","CEDAR RAPIDS CITY OF",0.145,Single-Family,"2 Story Frame",1905,1380.0,"","",0,103148
142941100100000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","",0,81841
142941100400000,"CITY PROPERTY",EXEMPT,"","9TH AVE SW","CEDAR RAPIDS CITY OF",0.08,"","","","","","",0,74770
142941100500000,"CITY PROPERTY",EXEMPT,"","9TH AVE SW","CEDAR RAPIDS CITY OF",0.08,"","","","","","",0,77770
142942802100000,"CITY PROPERTY",EXEMPT,"","ROCKFORD RD SW","CEDAR RAPIDS CITY OF",0.177,"","","","","","",0,45481
142943201000000,"CITY PROPERTY",EXEMPT,"","10TH ST SW","CEDAR RAPIDS CITY OF",0.151,Single-Family,"1 Story Frame",1905,1237.0,"","",0,69504
142943201200000,"VOID PARCELS",EXEMPT,"","10TH ST SW","CEDAR RAPIDS CITY OF",0.27,Single-Family,"1 1/2 Story Frame",1900,1868.1,"","",0,106687
142947600200000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.184,Single-Family,Salvage,1910,856.2,"","",0,95165
142947700900000,"CITY PROPERTY",EXEMPT,"","7TH ST SW","CEDAR RAPIDS CITY OF",0.064,"","","","","","",0,""
142947701000000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.064,"","","","","","",0,""
142947900300000,"CITY PROPERTY",EXEMPT,"","9TH ST SW","CEDAR RAPIDS CITY OF",0.183,Single-Family,"1 Story Frame",1900,748.0,"","",0,65961
142948100400000,"CITY PROPERTY",EXEMPT,"","10TH AVE SW","CEDAR RAPIDS CITY OF",0.138,"","","","","","",0,56690
142948500800000,"CITY PROPERTY",EXEMPT,"VACANT LOT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.4555,"","","","","Metal Warehouse - Pole Frame",1982,0,83772
142948500900000,"CITY PROPERTY",EXEMPT,"VACANT LOT","6TH ST SW","CEDAR RAPIDS CITY OF",0.173,"","","","","","",0,206827
142948501000000,"CITY PROPERTY",EXEMPT,"VACANT LOT","6TH ST SW","CEDAR RAPIDS CITY OF",0.2825,"","","","","","",0,248921
143028000600000,"CITY PROPERTY",EXEMPT,"","0 VACANT LAND NW","CEDAR RAPIDS CITY OF",0.18,"","","","","","",0,""
143117604800000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.186,"","","","","","",0,30300
143310100100000,"CITY PROPERTY",EXEMPT,"","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,85153
143310100200000,"CITY PROPERTY",EXEMPT,"","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,80723
143310100300000,"CITY PROPERTY",EXEMPT,"","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,98673
143310100400000,"CITY PROPERTY",EXEMPT,"","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,104144
143310100500000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,61872
143310100600000,"CITY PROPERTY",EXEMPT,"VACANT LOT","C ST SW","CEDAR RAPIDS CITY OF",0.2571,"","","","","","",0,151454
143310200100000,"CITY PROPERTY",EXEMPT,"","20TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,46065
143310200200000,"CITY PROPERTY",EXEMPT,"","20TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,65068
143310200300000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.115,"Detached Structures Only","",1920,"","","",0,112602
143310200400000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.115,"Detached Structures Only",Salvage,1895,"","","",14450,85409
143310200500000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,67079
143310200600000,"CITY PROPERTY",EXEMPT,"","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,80864
143310601900000,"CITY PROPERTY",EXEMPT,"","D ST SW","CEDAR RAPIDS CITY OF",0.129,Single-Family,Salvage,1922,897.0,"","",0,84251
143310801900000,"CITY PROPERTY",EXEMPT,"","MALLORY ST SW","CEDAR RAPIDS CITY OF",0.09,"","","","","","",0,41711
143312900600000,"CITY PROPERTY",EXEMPT,"","J ST SW","CEDAR RAPIDS CITY OF",0.13,"","","","","","",0,60072
143313200800000,"CITY PROPERTY",EXEMPT,"","2ND ST SW","CEDAR RAPIDS CITY OF",0.061,"","","","","","",0,56937
143313702100000,"CITY PROPERTY",EXEMPT,"","HAMILTON ST SW","CEDAR RAPIDS CITY OF",0.16,Single-Family,"1 1/2 Story Frame",1923,1142.4,"","",0,104493
143320400100000,"CITY PROPERTY",EXEMPT,"VACANT LOT","J ST SW","CEDAR RAPIDS CITY OF",0.1722,Single-Family,"1 Story Frame",1940,644.0,"","",0,119815
143320400600000,"CITY PROPERTY",EXEMPT,"","K ST SW","CEDAR RAPIDS CITY OF",0.161,"","","","","","",0,79277
143320401000000,"CITY PROPERTY",EXEMPT,"","J ST SW","CEDAR RAPIDS CITY OF",0.172,"","","","","","",0,66716
143320500900000,"CITY PROPERTY",EXEMPT,"","K ST SW","CEDAR RAPIDS CITY OF",0.161,"","","","","","",0,51134
143320600200000,"CITY PROPERTY",EXEMPT,"","15TH AVE SW","CEDAR RAPIDS CITY OF",0.086,"","","","","","",0,75451
143320800500000,"CITY PROPERTY",EXEMPT,CONVERSION,"3RD ST SW","CEDAR RAPIDS CITY OF",0.184,"","","","","","",0,81082
143323000100000,"CITY PROPERTY",EXEMPT,"","N ST SW","CEDAR RAPIDS CITY OF",0.247,Single-Family,"1 1/2 Story Frame",1900,1154.0,"","",0,72971
143323000500000,"CITY PROPERTY",EXEMPT,"","15TH AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,66026
143417700200000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SE","CEDAR RAPIDS CITY OF",23.14,"","","","","","",0,""
143422600100000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",4.4693,"","","","","","",0,0
143422600200000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3733,"","","","","","",0,0
143422600300000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.239,"","","","","","",0,62253
143422600400000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,99554
143422600700000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,87205
143422600800000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,76054
143422600900000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,84408
143422601000000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,95788
143422601100000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,68901
143422601800000,"CITY PROPERTY",EXEMPT,"","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,22686
143422700100000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.358,"","","","","","",0,141242
143422700200000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",9996,90604
143422700300000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,65377
143422700400000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,71023
143422700500000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"Detached Structures Only",Salvage,1925,768.0,"","",0,80216
143422700800000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,113034
143422700900000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,94809
143422701000000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.257,"","","","","","",0,92836
143422701100000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,96206
143422701200000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,82007
143422701300000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,91964
143422701400000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,90645
143422701600000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,111413
143422702000000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,Single-Family,Salvage,1915,700.0,"","",0,83523
143422702100000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,85507
143422702200000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,87812
143422702300000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,69674
143422702400000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,81879
143422702500000,"CITY PROPERTY",EXEMPT,"","22ND AVE SW","CEDAR RAPIDS CITY OF",0.239,"","","","","","",0,95427
143422800100000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,65998
143422900100000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,101283
143422900200000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,100593
143422900300000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,93494
143422900400000,"CITY PROPERTY",EXEMPT,"","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,32244
143423100900000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,53152
143423101000000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.129,"","",1925,"","","",0,75789
143423101100000,"CITY PROPERTY",EXEMPT,"","C ST SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,76664
