"Teen Birth Rate - Ages 15-19 (per 1,000)",,
Adair,,
2009-2013,41.56769596,26.26224911
2008-2012,43.98728884,28.51917418
2007-2011,48.32653061,30.22344208
2006-2010,50.230488,31.4561981
2005-2009,49.00435594,31.79598339
2004-2008,50.19835215,31.24050529
2003-2007,47.60479042,30.49203178
,,
Dickinson,,
2011-2015,17.85714286,21.83210624
2010-2014,21.82539683,23.82335294
2009-2013,23.21174799,26.26224911
2008-2012,25.11210762,28.51917418
2007-2011,25.83979328,30.22344208
2006-2010,26.9374223,31.4561981
2005-2009,25.38275584,31.79598339
2004-2008,23.85766276,31.24050529
2003-2007,22.13114754,30.49203178
,,
Dubuque,,
2011-2015,19.27552665,21.83210624
2010-2014,20.97275335,23.82335294
2009-2013,23.31099116,26.26224911
2008-2012,25.70437033,28.51917418
2007-2011,27.17169954,30.22344208
2006-2010,27.54139834,31.4561981
2005-2009,27.55009107,31.79598339
2004-2008,26.90430242,31.24050529
2003-2007,26.14416152,30.49203178
,,
Emmet,,
2011-2015,28.9017341,21.83210624
2010-2014,29.32254803,23.82335294
2009-2013,28.6825474,26.26224911
2008-2012,29.08067542,28.51917418
2007-2011,27.94051374,30.22344208
2006-2010,29.6460177,31.4561981
2005-2009,27.58318739,31.79598339
2004-2008,26.21231979,31.24050529
2003-2007,22.8645384,30.49203178
,,
Fayette,,
2011-2015,21.55416903,21.83210624
2010-2014,23.83592018,23.82335294
2009-2013,24.65078061,26.26224911
2008-2012,28.51711027,28.51917418
2007-2011,29.57937585,30.22344208
2006-2010,31.64556962,31.4561981
2005-2009,31.56424581,31.79598339
2004-2008,29.24791086,31.24050529
2003-2007,27.0419426,30.49203178
,,
Floyd,,
2011-2015,23.50176263,21.83210624
2010-2014,27.43431221,23.82335294
2009-2013,30.5019305,26.26224911
2008-2012,33.06420607,28.51917418
2007-2011,35.15475736,30.22344208
2006-2010,36.23188406,31.4561981
2005-2009,35.61955286,31.79598339
2004-2008,36.44477501,31.24050529
2003-2007,34.63361283,30.49203178
,,
Franklin,,
2011-2015,29.59309494,21.83210624
2010-2014,36.27569528,23.82335294
2009-2013,33.8882283,26.26224911
2008-2012,37.58949881,28.51917418
2007-2011,37.17026379,30.22344208
2006-2010,39.65832825,31.4561981
2005-2009,38.62660944,31.79598339
2004-2008,40.26845638,31.24050529
2003-2007,40.65998821,30.49203178
,,
Fremont,,
2011-2015,32.38469087,21.83210624
2010-2014,34.15559772,23.82335294
2009-2013,39.36269916,26.26224911
2008-2012,42.00178731,28.51917418
2007-2011,44.10517388,30.22344208
2006-2010,37.98513625,31.4561981
2005-2009,33.46613546,31.79598339
2004-2008,24.96217852,31.24050529
2003-2007,18.40942563,30.49203178
,,
Greene,,
2011-2015,30.02793296,21.83210624
2010-2014,38.81439661,23.82335294
2009-2013,45.19774011,26.26224911
2008-2012,38.97007655,28.51917418
2007-2011,35.25423729,30.22344208
2006-2010,33.73819163,31.4561981
2005-2009,28.83355177,31.79598339
2004-2008,27.21518987,31.24050529
2003-2007,30.32178218,30.49203178
,,
Grundy,,
2011-2015,9.129967777,21.83210624
2010-2014,10.03697834,23.82335294
2009-2013,12.84686536,26.26224911
2008-2012,15.22070015,28.51917418
2007-2011,15.90457256,30.22344208
2006-2010,17.1652771,31.4561981
2005-2009,18.02240623,31.79598339
2004-2008,14.7275405,31.24050529
2003-2007,11.64483261,30.49203178
,,
Guthrie,,
2011-2015,21.52521525,21.83210624
2010-2014,18.28153565,23.82335294
2009-2013,21.49253731,26.26224911
2008-2012,20.30162413,28.51917418
2007-2011,16.21308628,30.22344208
2006-2010,15.72510192,31.4561981
2005-2009,16.83110853,31.79598339
2004-2008,16.74364896,31.24050529
2003-2007,20.63037249,30.49203178
,,
Hamilton,,
2011-2015,24.71315093,21.83210624
2010-2014,24.74591251,23.82335294
2009-2013,28.00875274,26.26224911
2008-2012,33.76068376,28.51917418
2007-2011,35.12396694,30.22344208
2006-2010,38.66082104,31.4561981
2005-2009,38.996139,31.79598339
2004-2008,34.49583017,31.24050529
2003-2007,30.74615673,30.49203178
,,
Hancock,,
2011-2015,12.28788765,21.83210624
2010-2014,12.6002291,23.82335294
2009-2013,15.21984216,26.26224911
2008-2012,15.53829079,28.51917418
2007-2011,24.03058438,30.22344208
2006-2010,28.26666667,31.4561981
2005-2009,30.31860226,31.79598339
2004-2008,28.13425469,31.24050529
2003-2007,31.2049928,30.49203178
,,
Hardin,,
2011-2015,22.30483271,21.83210624
2010-2014,24.00295421,23.82335294
2009-2013,23.50813743,26.26224911
2008-2012,27.24699222,28.51917418
2007-2011,28.72966424,30.22344208
2006-2010,30.7062436,31.4561981
2005-2009,30.4144385,31.79598339
2004-2008,31.30094555,31.24050529
2003-2007,31.19032463,30.49203178
,,
Harrison,,
2011-2015,20.79722704,21.83210624
2010-2014,20.82465639,23.82335294
2009-2013,20.14504432,26.26224911
2008-2012,24.93182704,28.51917418
2007-2011,26.63622527,30.22344208
2006-2010,24.41773103,31.4561981
2005-2009,23.5338065,31.79598339
2004-2008,21.20535714,31.24050529
2003-2007,14.61769115,30.49203178
,,
Henry,,
2011-2015,23.96313364,21.83210624
2010-2014,26.83745044,23.82335294
2009-2013,26.17801047,26.26224911
2008-2012,31.08486167,28.51917418
2007-2011,34.72649047,30.22344208
2006-2010,33.29297821,31.4561981
2005-2009,33.79780611,31.79598339
2004-2008,33.05305886,31.24050529
2003-2007,27.85673678,30.49203178
,,
Howard,,
2011-2015,12.60504202,21.83210624
2010-2014,15.06849315,23.82335294
2009-2013,16.67778519,26.26224911
2008-2012,24.65931214,28.51917418
2007-2011,25.94936709,30.22344208
2006-2010,31.69670603,31.4561981
2005-2009,30.75995175,31.79598339
2004-2008,27.13864307,31.24050529
2003-2007,19.60784314,30.49203178
,,
Humboldt,,
