GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed
142720302200000,142720302200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.067,,,,,,,,
142720302300000,142720302300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.026,,,,,,,,
142720402700000,142720402700000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142720602600000,142720602600000,,Exempt,CITY PROPERTY,1025,10TH ST SE,CEDAR RAPIDS CITY OF,0.08,Single-Family,1 Story Frame,1890-01-01,888.0,,,,
142720700900000,142720700900000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142720702500000,142720702500000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142723200900000,142723200900000,,Exempt,CITY PROPERTY,922,8TH ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142724000300000,142724000300000,,Exempt,CITY PROPERTY,621,9TH AVE SE,CEDAR RAPIDS CITY OF,0.085,Single-Family,2 Story Frame,1890-01-01,1920.0,,,,
142724000400000,142724000400000,,Exempt,CITY PROPERTY,617,9TH AVE SE,CEDAR RAPIDS CITY OF,0.096,Single-Family,1 1/2 Story Frame,1914-01-01,972.4,,,,
142724001100000,142724001100000,,Exempt,CITY PROPERTY,912,6TH ST SE,CEDAR RAPIDS CITY OF,0.063,,,,,,,,
142725100800000,142725100800000,,Exempt,CITY PROPERTY,1118,7TH ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142725300300000,142725300300000,,Exempt,CITY PROPERTY,512,10TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142725600200000,142725600200000,,Exempt,CITY PROPERTY,513,10TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142725600300000,142725600300000,,Exempt,CITY PROPERTY,1002,5TH ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,
142725600600000,142725600600000,,Exempt,CITY PROPERTY,1028,5TH ST SE,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1900-01-01,888.0,,,,
142725700100000,142725700100000,VACANT BLDG,Exempt,CITY PROPERTY,629,12TH AVE SE,CEDAR RAPIDS CITY OF,0.0671,,,,,Shop,1931,7001-01-01,
142725700200000,142725700200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,
142725700300000,142725700300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8494,,,,,,,,
142725700600000,142725700600000,,Exempt,CITY PROPERTY,1203,7TH ST SE,CEDAR RAPIDS CITY OF,0.068,Single-Family,1 Story Frame,1890-01-01,704.0,,,,
142725900100000,142725900100000,,Exempt,CITY PROPERTY,400,12TH AVE SE,CEDAR RAPIDS CITY OF,4.8324,,,,,,,,
142726000800000,142726000800000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.97,,,,,,,,
142726100300000,142726100300000,,Exempt,CITY PROPERTY,1231,5TH ST SE,CEDAR RAPIDS CITY OF,0.197,,,,,,,,
142726100700000,142726100700000,,Exempt,CITY PROPERTY,1217,5TH ST SE,CEDAR RAPIDS CITY OF,0.071,,,,,,,,
142726100800000,142726100800000,,Exempt,CITY PROPERTY,1215,5TH ST SE,CEDAR RAPIDS CITY OF,0.071,,,,,,,,
142726101000000,142726101000000,,Exempt,CITY PROPERTY,1209,5TH ST SE,CEDAR RAPIDS CITY OF,0.066,,,,,,,,
142726101100000,142726101100000,,Exempt,CITY PROPERTY,1207,5TH ST SE,CEDAR RAPIDS CITY OF,0.06,,,,,,,,
142726101200000,142726101200000,,Exempt,CITY PROPERTY,1205,5TH ST SE,CEDAR RAPIDS CITY OF,0.056,,,,,,,,
142726101300000,142726101300000,,Exempt,CITY PROPERTY,1201,5TH ST SE,CEDAR RAPIDS CITY OF,0.057,,,,,,,,
142726101400000,142726101400000,,Exempt,CITY PROPERTY,415,12TH AVE SE,CEDAR RAPIDS CITY OF,3.5958,,,,,,,,
142727700400000,142727700400000,,Exempt,CITY PROPERTY,1248,10TH ST SE,CEDAR RAPIDS CITY OF,0.771,,,,,,,,
142727700500000,142727700500000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.841,,,,,,,,
142727700700000,142727700700000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.125,,,,,,,,
142727700800000,142727700800000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.7,,,,,,,,
142727800100000,142727800100000,BENDER POOL,Exempt,CITY PROPERTY,940,14TH AVE SE,CEDAR RAPIDS CITY OF,1.736,,,,,,,,
142728200800000,142728200800000,,Exempt,CITY PROPERTY,908,16TH AVE SE,CEDAR RAPIDS CITY OF,0.261,,,,,,,,
142728300500000,142728300500000,,Exempt,CITY PROPERTY,915,16TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142728300700000,142728300700000,,Exempt,CITY PROPERTY,903,16TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142730300500000,142730300500000,,Exempt,CITY PROPERTY,906,17TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142730300600000,142730300600000,EASTSIDE BAR AND GRILL/WRECKED,Exempt,CITY PROPERTY,1616,9TH ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,
142730300700000,142730300700000,EASTSIDE BAR AND GRILL(PARKING,Exempt,CITY PROPERTY,900,17TH AVE SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,
142730301000000,142730301000000,,Exempt,CITY PROPERTY,916,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142730400300000,142730400300000,,Exempt,CITY PROPERTY,923,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142730400400000,142730400400000,,Exempt,CITY PROPERTY,919,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142730700300000,142730700300000,,Exempt,CITY PROPERTY,929,HULL AVE SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,
142732701200000,142732701200000,,Exempt,CITY PROPERTY,1302,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142732701300000,142732701300000,,Exempt,CITY PROPERTY,1306,3RD ST SE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,
142732701600000,142732701600000,,Exempt,CITY PROPERTY,1239,4TH ST SE,CEDAR RAPIDS CITY OF,0.219,,,,,,,,
142732702200000,142732702200000,,Exempt,CITY PROPERTY,1221,4TH ST SE,CEDAR RAPIDS CITY OF,0.09,,,,,,,,
142732800100000,142732800100000,OLD FARMSTEAD SITE/ 3 BLDGS REMAIN,Exempt,CITY PROPERTY,1600,3RD ST SE,CEDAR RAPIDS CITY OF,30.25,,,,,Warehouse,1920,1064-01-01,
142732800600000,142732800600000,PARKING LOT,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,
142732801000000,142732801000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,
142732801200000,142732801200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.1,,,,,,,,
142732900100000,142732900100000,,Exempt,CITY PROPERTY,1301,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,Two-Family Conversion,Salvage,1880-01-01,682.0,,,,
142732900200000,142732900200000,,Exempt,CITY PROPERTY,1305,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142733001300000,142733001300000,,Exempt,CITY PROPERTY,1442,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,
142733001400000,142733001400000,,Exempt,CITY PROPERTY,1446,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1910-01-01,902.0,,,,
142733001600000,142733001600000,,Exempt,CITY PROPERTY,1450,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,
142733001700000,142733001700000,,Exempt,CITY PROPERTY,1452,2ND ST SE,CEDAR RAPIDS CITY OF,0.155,Detached Structures Only,,1948-01-01,,,,,
142733001800000,142733001800000,,Exempt,CITY PROPERTY,1456,2ND ST SE,CEDAR RAPIDS CITY OF,0.069,Single-Family,Salvage,1890-01-01,900.0,,,,
142733001900000,142733001900000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.066,,,,,,,,
142733100100000,142733100100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.121,,,,,,,,
142733100200000,142733100200000,,Exempt,CITY PROPERTY,1459,2ND ST SE,CEDAR RAPIDS CITY OF,0.101,Single-Family,Salvage,1888-01-01,640.0,,,,
142733100300000,142733100300000,,Exempt,CITY PROPERTY,1457,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142733100400000,142733100400000,,Exempt,CITY PROPERTY,1453,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142733100500000,142733100500000,,Exempt,CITY PROPERTY,1449,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1898-01-01,612.0,,,,
142733100600000,142733100600000,,Exempt,CITY PROPERTY,1445,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142733100700000,142733100700000,,Exempt,CITY PROPERTY,1443,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142733100800000,142733100800000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142733100900000,142733100900000,RON TIETGE AUTO REPAIR,Exempt,CITY PROPERTY,1437,2ND ST SE,CEDAR RAPIDS CITY OF,0.1286,,,,,Metal Shop - Pole Frame,1973,1440-01-01,
142733101100000,142733101100000,,Exempt,CITY PROPERTY,1429,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142733101200000,142733101200000,,Exempt,CITY PROPERTY,1425,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,,
142733101300000,142733101300000,,Exempt,CITY PROPERTY,1421,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,
142733101400000,142733101400000,,Exempt,CITY PROPERTY,1417,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,
142733101500000,142733101500000,,Exempt,CITY PROPERTY,1413,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,
142733101600000,142733101600000,AIR FILTER SALES(PARKING)NV,Exempt,CITY PROPERTY,123,15TH AVE SE,CEDAR RAPIDS CITY OF,0.0826,,,,,,,,
142733101700000,142733101700000,ASPHALT PARKING LOT,Exempt,CITY PROPERTY,119,15TH AVE SE,CEDAR RAPIDS CITY OF,0.0735,,,,,,,,
142733101900000,142733101900000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.545,,,,,,,,
142733102000000,142733102000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.302,,,,,,,,
142733200100000,142733200100000,APARTMENTS/STORAGE,Exempt,CITY PROPERTY,131,14TH AVE SE,CEDAR RAPIDS CITY OF,0.163,,,,,Store - Retail Small,1890,5933-01-01,
142735100100000,142735100100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.3,,,,,,,,
142735200100000,142735200100000,"BROULK PAINT, INC.",Exempt,CITY PROPERTY,2210,A ST SW,CEDAR RAPIDS CITY OF,0.831,,,,,Office - General,1969,4714-01-01,
142735300300000,142735300300000,,Exempt,CITY PROPERTY,35,21ST AVE SW,CEDAR RAPIDS CITY OF,0.148,,,,,,,,
142735300400000,142735300400000,,Exempt,CITY PROPERTY,39,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142735300500000,142735300500000,,Exempt,CITY PROPERTY,43,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142735300600000,142735300600000,,Exempt,CITY PROPERTY,47,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,Salvage,1912-01-01,,,,,
142735300700000,142735300700000,,Exempt,CITY PROPERTY,30,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,
142735400200000,142735400200000,,Exempt,CITY PROPERTY,2024,A ST SW,CEDAR RAPIDS CITY OF,0.063,Detached Structures Only,,1938-01-01,,,,,
142735400400000,142735400400000,,Exempt,CITY PROPERTY,57,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,Single-Family,Salvage,1920-01-01,1084.0,,,,
142735400600000,142735400600000,,Exempt,CITY PROPERTY,69,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,
142735400700000,142735400700000,,Exempt,CITY PROPERTY,62,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142735400800000,142735400800000,,Exempt,CITY PROPERTY,58,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1915-01-01,663.0,,,,
142735400900000,142735400900000,,Exempt,CITY PROPERTY,54,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1890-01-01,653.0,,,,
142735401000000,142735401000000,,Exempt,CITY PROPERTY,50,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1939-01-01,652.0,,,,
142735401100000,142735401100000,,Exempt,CITY PROPERTY,44,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,,1955-01-01,,,,,
142735401200000,142735401200000,,Exempt,CITY PROPERTY,40,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142735401300000,142735401300000,,Exempt,CITY PROPERTY,38,21ST AVE SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,
142737600100000,142737600100000,,Exempt,CITY PROPERTY,2250,A ST SW,CEDAR RAPIDS CITY OF,0.35,,,,,,,,
142810500400000,142810500400000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.028,,,,,,,,
142810501100000,142810501100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,
142812600400000,142812600400000,,Exempt,CITY PROPERTY,401,4TH AVE SE,CEDAR RAPIDS CITY OF,1.9284,,,,,,,,
142812700600000,142812700600000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.698,,,,,,,,
142812900100000,142812900100000,,Exempt,CITY PROPERTY,349,4TH AVE SE,CEDAR RAPIDS CITY OF,1.8,,,,,,,,
142813100102000,142813100102000,,Exempt,CITY PROPERTY,305,2ND ST SE,CEDAR RAPIDS CITY OF,,,,,,,,,
142813100400000,142813100400000,,Exempt,CITY PROPERTY,312,1ST ST SE,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,
142813100700000,142813100700000,,Exempt,CITY PROPERTY,126,4TH AVE SE,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,
142813100800000,142813100800000,,Exempt,CITY PROPERTY,321,2ND ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,
142813100900000,142813100900000,LEASED LAND FOR THEATRE,Commercial,VACANT LAND,0,VACANT LAND SE,CEDAR RAPIDS CITY OF (LESSEE),0.639,,,,,,,,
142813100904000,142813100904000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,
142813101000000,142813101000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.1377,,,,,,,,
142813101200000,142813101200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.0037,,,,,,,,
142813101300000,142813101300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.01,,,,,,,,
142813300400000,142813300400000,,Exempt,CITY PROPERTY,201,4TH AVE SE,CEDAR RAPIDS CITY OF,1.652,,,,,,,,
142813300500000,142813300500000,,Exempt,CITY PROPERTY,145,4TH AVE SE,CEDAR RAPIDS CITY OF,3.805,,,,,,,,
142815200100000,142815200100000,PARKING,Exempt,CITY PROPERTY,601,2ND ST SE,CEDAR RAPIDS CITY OF,0.964,,,,,,,,
142815300100000,142815300100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,
142815300300000,142815300300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.18,,,,,,,,
142815600100000,142815600100000,,Exempt,CITY PROPERTY,105,8TH AVE SE,CEDAR RAPIDS CITY OF,0.579,,,,,,,,
142815600300000,142815600300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.1019,,,,,,,,
142815700100000,142815700100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8329,,,,,,,,
142815800100000,142815800100000,,Exempt,CITY PROPERTY,41,7TH AVE SW,CEDAR RAPIDS CITY OF,,,,,,,,,
142815800200000,142815800200000,,Exempt,CITY PROPERTY,40,8TH AVE SW,CEDAR RAPIDS CITY OF,0.7314,,,,,,,,
142817600400000,142817600400000,,Exempt,CITY PROPERTY,904,5TH ST SE,CEDAR RAPIDS CITY OF,0.037,,,,,,,,
142817600500000,142817600500000,,Exempt,CITY PROPERTY,908,5TH ST SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,
142817600700000,142817600700000,,Exempt,CITY PROPERTY,916,5TH ST SE,CEDAR RAPIDS CITY OF,0.083,,,,,,,,
142818500700000,142818500700000,BROSH CHAPEL,Exempt,CITY PROPERTY,1020,3RD ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,Warehouse,1925,1680-01-01,
142818500800000,142818500800000,BROSH CHAPEL,Exempt,CITY PROPERTY,1028,3RD ST SE,CEDAR RAPIDS CITY OF,0.2893,,,,,Funeral Home,1942,5295-01-01,
142818700100000,142818700100000,,Exempt,CITY PROPERTY,327,11TH AVE SE,CEDAR RAPIDS CITY OF,1.171,,,,,Metal Warehouse - Steel Frame,1974,2080-01-01,
142818700200000,142818700200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.138,,,,,,,,
142818700300000,142818700300000,VACANT HEINZ COMPANY,Exempt,CITY PROPERTY,309,11TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142818700400000,142818700400000,,Exempt,CITY PROPERTY,1114,3RD ST SE,CEDAR RAPIDS CITY OF,0.386,,,,,,,,
142818700500000,142818700500000,,Exempt,CITY PROPERTY,1120,3RD ST SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142818700600000,142818700600000,HEINZ COMPANY(FENCE/PAVING),Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.145,,,,,,,,
142818700700000,142818700700000,HEINZ COMPANY(FENCE/PAVING),Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142818800400000,142818800400000,,Exempt,CITY PROPERTY,1008,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142818800500000,142818800500000,,Exempt,CITY PROPERTY,1012,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142818800600000,142818800600000,,Exempt,CITY PROPERTY,1018,2ND ST SE,CEDAR RAPIDS CITY OF,0.193,Single-Family,Salvage,1910-01-01,940.0,,,,
142818800700000,142818800700000,,Exempt,CITY PROPERTY,1024,2ND ST SE,CEDAR RAPIDS CITY OF,0.085,,,,,,,,
142818800800000,142818800800000,,Exempt,CITY PROPERTY,208,11TH AVE SE,CEDAR RAPIDS CITY OF,0.107,Single-Family,1 Story Frame,2006-01-01,1047.0,,,,
142820300100000,142820300100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.295,,,,,,,,
142820400100000,142820400100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,,
142820500100000,142820500100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.97,,,,,,,,
142820600100000,142820600100000,ASBY'S SHOE REPAIR,Exempt,CITY PROPERTY,109,3RD AVE SE,CEDAR RAPIDS CITY OF,0.1656,,,,,,,,
142820600200000,142820600200000,SIEGELS / VACANT OFFICES,Exempt,CITY PROPERTY,101,3RD AVE SE,CEDAR RAPIDS CITY OF,0.2201,,,,,,,,
142820900100000,142820900100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.93,,,,,,,,
142822600100000,142822600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.38,,,,,,,,
142822700100000,142822700100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.6683,,,,,,,,
142822800100000,142822800100000,KATERING KITCHENS,Exempt,CITY PROPERTY,130,1ST ST NW,CEDAR RAPIDS CITY OF,0.1125,,,,,Manufacturing (Light),1938,,
142822800200000,142822800200000,,Exempt,CITY PROPERTY,117,A AVE NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,
142822800300000,142822800300000,,Exempt,CITY PROPERTY,127,A AVE NW,CEDAR RAPIDS CITY OF,0.065,,,,,,,,
142822800500000,142822800500000,,Exempt,CITY PROPERTY,123,2ND ST NW,CEDAR RAPIDS CITY OF,0.0506,Single-Family,1 Story Frame,1900-01-01,768.0,,,,
142822800800000,142822800800000,CITGO,Exempt,CITY PROPERTY,100,1ST AVE NW,CEDAR RAPIDS CITY OF,0.5785,,,,,Store - Convenience,1971,9601-01-01,
142822800900000,142822800900000,MAUTZ,Exempt,CITY PROPERTY,118,1ST ST NW,CEDAR RAPIDS CITY OF,0.2732,,,,,Store - Retail Small,1932,,
142822801000000,142822801000000,,Exempt,CITY PROPERTY,125,2ND ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,
142822900100000,142822900100000,GARAGE ONLY,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.2277,,,,,,,,
142822900300000,142822900300000,PAVING ONLY,Exempt,CITY PROPERTY,208,1ST AVE NW,CEDAR RAPIDS CITY OF,1.2872,,,,,,,,
142823000100000,142823000100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.791,,,,,,,,
142823100100000,142823100100000,FIRST CORPRATE PLACE/APTS,Exempt,CITY PROPERTY,100,1ST ST SW,CEDAR RAPIDS CITY OF,1.1582,,,,,Office - General + Apartment,1915,2001-01-01,
142823100200000,142823100200000,PAVING ONLY,Exempt,CITY PROPERTY,117,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0918,,,,,,,,
142823100300000,142823100300000,PAVING ONLY,Exempt,CITY PROPERTY,123,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0918,,,,,,,,
142823100400000,142823100400000,JOHNSTON-POTTERFIELD-NATHANSON,Exempt,CITY PROPERTY,129,1ST AVE SW,CEDAR RAPIDS CITY OF,0.1102,,,,,,,,
142823100500000,142823100500000,PAVING ONLY,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0413,,,,,,,,
142823100600000,142823100600000,PAVING & FENCE ONLY,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,
142823200200000,142823200200000,PAVING ONLY,Exempt,CITY PROPERTY,217,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0951,,,,,,,,
142823200300000,142823200300000,SALEM UNITED METODIST CHURCH,Exempt,CITY PROPERTY,221,1ST AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,Gymnasium,1960,1242-01-01,
142823200400000,142823200400000,KING SMITH BORESI ATTORNEY,Exempt,CITY PROPERTY,121,3RD ST SW,CEDAR RAPIDS CITY OF,0.0758,Single-Family,2 Story Frame,1913-01-01,2156.0,,,,
142823200800000,142823200800000,SALEM UNITED METHODIST CHURCH,Exempt,CITY PROPERTY,204,2ND AVE SW,CEDAR RAPIDS CITY OF,0.5785,,,,,Warehouse,1965,2699-01-01,
142823201100000,142823201100000,TERRA COTTAGE ARTFUL LIVING,Exempt,CITY PROPERTY,112,2ND ST SW,CEDAR RAPIDS CITY OF,0.0964,Single-Family,1 1/2 Story Frame,1915-01-01,1638.8,,,,
142823400300000,142823400300000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.305,,,,,,,,
142823400500000,142823400500000,VACANT OFFICE,Exempt,CITY PROPERTY,120,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3214,,,,,Office - General,1909,,
142823400900000,142823400900000,,Exempt,CITY PROPERTY,102,3RD AVE SW,CEDAR RAPIDS CITY OF,0.1382,,,,,Bars and Lounges,1912,4800-01-01,
142823401100000,142823401100000,WHY USA,Exempt,CITY PROPERTY,214,1ST ST SW,CEDAR RAPIDS CITY OF,0.3668,,,,,Office - General,1971,,
142823500900000,142823500900000,PAVING ONLY,Exempt,CITY PROPERTY,212,3RD AVE SW,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,
142823501000000,142823501000000,PRATT AUDIO VISUAL,Exempt,CITY PROPERTY,210,3RD AVE SW,CEDAR RAPIDS CITY OF,0.1286,,,,,Office - General,1905,,
142823501100000,142823501100000,PRATT AUDIO VISUAL,Exempt,CITY PROPERTY,200,3RD AVE SW,CEDAR RAPIDS CITY OF,0.2571,,,,,Office - General,1969,,
142825200100000,142825200100000,VACANT BUILDING,Exempt,CITY PROPERTY,222,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,Store - Retail Small,1942,,
142825500900000,142825500900000,,Exempt,CITY PROPERTY,202,4TH AVE SW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,
142825600100000,142825600100000,,Exempt,CITY PROPERTY,400,2ND ST SW,CEDAR RAPIDS CITY OF,0.052,,,,,,,,
142825600200000,142825600200000,,Exempt,CITY PROPERTY,207,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,
142825600400000,142825600400000,,Exempt,CITY PROPERTY,217,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,
142825600900000,142825600900000,,Exempt,CITY PROPERTY,413,3RD ST SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,
142825601500000,142825601500000,CONVERSION,Exempt,CITY PROPERTY,208,5TH AVE SW,CEDAR RAPIDS CITY OF,0.1928,(2) Two-Family Conversion,2 Story Frame,1890-01-01,"1,672 + 1,678",,,,
142825601600000,142825601600000,,Exempt,CITY PROPERTY,428,2ND ST SW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,
142825601700000,142825601700000,CONVERSION,Exempt,CITY PROPERTY,422,2ND ST SW,CEDAR RAPIDS CITY OF,0.0689,Four-Family Conversion,2 Story Frame,1900-01-01,1834.0,,,,
